space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2022_2_17_1.5666_13.6046,88.50824425705902,-0.194,0.271,36730,59,0.0016
2022_2_17_1.5666_13.6046,117.45926165580929,-0.194,0.271,48745,78,0.0016
2022_2_17_1.5666_13.6046,47.87409082272546,-0.194,0.271,19867,32,0.0016
2022_2_17_1.5666_13.6046,62.3881742950863,-0.194,0.271,25891,41,0.0016
2022_2_17_1.5666_13.6046,21.39939211801272,-0.605,0.272,4493,7,0.0016
2022_2_17_1.5666_13.6046,35.66024888160871,-0.605,0.272,7488,12,0.0016
2022_2_17_1.5666_13.6046,28.85370973744305,-0.605,0.272,6059,10,0.0016
2022_2_17_1.5666_13.6046,13.549162204730123,-0.605,0.272,2845,5,0.0016
2022_2_17_1.5666_13.6046,27.511606369104516,-0.605,0.272,5777,9,0.0016
2022_2_17_1.5666_13.6046,24.611288353336946,-0.605,0.272,5168,8,0.0016
2022_2_17_1.5666_13.6046,4.647010055705699,-0.456,0.272,1468,2,0.0016
2022_2_17_1.5666_13.6046,25.32707859039593,-0.456,0.272,8003,13,0.0016
2022_2_17_1.5666_13.6046,23.251381548766048,-0.561,0.272,7347,12,0.0016
2022_2_17_1.5666_13.6046,17.428533918377127,-0.456,0.272,5507,9,0.0016
2022_2_17_1.5666_13.6046,19.160781616520016,-0.561,0.272,6054,10,0.0016
2022_2_17_1.5666_13.6046,14.971051166035034,-0.561,0.272,4730,8,0.0016
2022_2_17_1.5666_13.6046,4.193941195907763,-0.456,0.272,1325,2,0.0016
2022_2_17_1.5666_13.6046,13.75673645093708,-0.561,0.272,4347,7,0.0016
2022_2_17_1.5666_13.6046,13.34930844919658,-0.561,0.272,4218,7,0.0016
2022_2_17_1.5666_13.6046,12.973228476194606,-0.561,0.272,4099,7,0.0016
2022_2_17_1.5666_13.6046,8.032176675297034,-0.561,0.272,2538,4,0.0016
2022_2_17_1.5666_13.6046,13.25027541403347,-0.561,0.272,4187,7,0.0016
2022_2_17_1.5666_13.6046,11.678512623526094,-0.561,0.272,3690,6,0.0016
2022_2_17_1.5666_13.6046,10.327833743055368,-0.561,0.272,3263,5,0.0016
2022_2_17_1.5666_13.6046,0.388390085853824,-0.561,0.272,122,0,0.0016
2022_2_17_1.5666_13.6046,9.03419974168633,-0.561,0.272,2854,5,0.0016
2022_2_17_1.5666_13.6046,11.360968715401208,-0.561,0.272,3590,6,0.0016
2022_2_17_1.5666_13.6046,10.99414614219094,-0.561,0.272,3474,6,0.0016
2022_2_17_1.5666_13.6046,12.76343414437692,-0.561,0.272,4033,6,0.0016
2022_2_17_1.5666_13.6046,0.426809241166745,-0.561,0.272,134,0,0.0016
2022_2_17_1.5666_13.6046,9.018742262171145,-0.561,0.272,2849,5,0.0016
2022_2_17_1.5666_13.6046,13.362135360007214,-0.561,0.272,4222,7,0.0016
2022_2_17_1.5666_13.6046,12.955372342774996,-0.561,0.272,4093,7,0.0016
2022_2_17_1.5666_13.6046,13.920150250484214,-0.561,0.272,4398,7,0.0016
2022_2_17_1.5666_13.6046,17.120197996327928,-0.561,0.272,5409,9,0.0016
2022_2_17_1.5666_13.6046,22.745138822528723,-0.582,0.295,7187,11,0.0016
2022_2_17_1.5666_13.6046,3.057968329e-06,-0.561,0.272,0,0,0.0016
2022_2_17_1.5666_13.6046,4.166175569001192,-0.561,0.272,1316,2,0.0016
2022_2_17_1.5666_13.6046,11.309671426142,-0.561,0.272,3573,6,0.0016
2022_2_17_1.5666_13.6046,14.407716760077632,-0.561,0.272,4552,7,0.0016
2022_2_17_1.5666_13.6046,18.415751935785504,-0.582,0.295,5819,9,0.0016
2022_2_17_1.5666_13.6046,25.34685949983164,-0.582,0.295,8009,13,0.0016
2022_2_17_1.5666_13.6046,45.76530460930358,-0.582,0.295,14461,23,0.0016
2022_2_17_1.5666_13.6046,52.2693920081662,-0.582,0.295,16517,26,0.0016
2022_2_17_1.5666_13.6046,37.03724473300291,-0.568,0.27,11703,19,0.0016
2022_2_17_1.5666_13.6046,27.41076103561624,-0.568,0.27,8661,14,0.0016
2022_2_17_1.5666_13.6046,0.079153310789869,-0.582,0.295,25,0,0.0016
2022_2_17_1.5666_13.6046,3.613501252126842,-0.582,0.295,1141,2,0.0016
2022_2_17_1.5666_13.6046,10.208186296599402,-0.582,0.295,3225,5,0.0016
2022_2_17_1.5666_13.6046,18.5173787519068,-0.582,0.295,5851,9,0.0016
2022_2_17_1.5666_13.6046,36.36219351871885,-0.582,0.295,11490,18,0.0016
2022_2_17_1.5666_13.6046,44.03635484119339,-0.582,0.295,13915,22,0.0016
2022_2_17_1.5666_13.6046,29.520318934522923,-0.582,0.295,9328,15,0.0016
2022_2_17_1.5666_13.6046,16.52006659431115,-0.568,0.27,5220,8,0.0016
2022_2_17_1.5666_13.6046,6.875062437875161,-0.568,0.27,2172,3,0.0016
2022_2_17_1.5666_13.6046,0.702497328057371,-0.568,0.27,221,0,0.0016
2022_2_17_1.5666_13.6046,12.961376987555672,-0.39,0.278,4095,7,0.0016
2022_2_17_1.5666_13.6046,5.575932264710932,-0.245,0.278,1761,3,0.0016
2022_2_17_1.5666_13.6046,0.616160366416995,-0.801,0.278,129,0,0.0016
2022_2_17_1.5666_13.6046,47.37945294483601,-0.576,0.279,14971,24,0.0016
2022_2_17_1.5666_13.6046,109.49105199143546,-0.576,0.279,34599,55,0.0016
2022_2_17_1.5666_13.6046,0.254897728778154,-0.576,0.279,80,0,0.0016
2022_2_17_1.5666_13.6046,131.4510515214176,-0.576,0.279,41538,66,0.0016
2022_2_17_1.5666_13.6046,105.83014068438484,-0.576,0.279,33442,54,0.0016
2022_2_17_1.5666_13.6046,18.795583747306324,-0.576,0.279,5939,10,0.0016
2022_2_17_1.5666_13.6046,130.6973913773389,-0.576,0.279,41300,66,0.0016
2022_2_17_1.5666_13.6046,47.01544619458535,-0.576,0.279,14856,24,0.0016
2022_2_17_1.5666_13.6046,94.26254067909368,-0.576,0.279,29786,48,0.0016
2022_1_30_1.1245_13.8711,0.527816022304008,-0.682,0.271,110,0,0.0016
2022_1_30_1.1245_13.8711,0.741509959944376,-0.682,0.271,155,0,0.0016
2022_1_30_1.1245_13.8711,0.001269775299444,-0.682,0.271,0,0,0.0016
2022_1_30_1.1245_13.8711,3.314010621918664,-0.355,0.271,1047,2,0.0016
2022_1_30_1.1245_13.8711,17.05939226636328,-0.355,0.271,5390,9,0.0016
2022_1_30_1.1245_13.8711,29.17308158834801,-0.355,0.271,9218,15,0.0016
2022_1_30_1.1245_13.8711,37.6019897476904,-0.682,0.271,7896,13,0.0016
2022_1_30_1.1245_13.8711,39.449587207514256,-0.682,0.271,8284,13,0.0016
2022_1_30_1.1245_13.8711,38.18563237214517,-0.682,0.271,8018,13,0.0016
2022_1_30_1.1245_13.8711,34.403312674381766,-0.682,0.271,7224,12,0.0016
2022_1_30_1.1245_13.8711,29.81489988755321,-0.682,0.271,6261,10,0.0016
2022_1_30_1.1245_13.8711,20.950204459794207,-0.682,0.271,4399,7,0.0016
2022_1_30_1.1245_13.8711,6.090778246945288,-0.682,0.271,1279,2,0.0016
2022_1_30_1.1245_13.8711,1.631433555494229,-0.894,0.287,342,1,0.0016
2022_1_30_1.1245_13.8711,28.679268029990933,-0.894,0.287,6022,10,0.0016
2022_1_30_1.1245_13.8711,56.41897923602728,-0.894,0.287,11847,19,0.0016
2022_1_30_1.1245_13.8711,56.879158146095854,-0.894,0.287,11944,19,0.0016
2022_1_30_1.1245_13.8711,62.281809283110746,-0.682,0.271,13079,21,0.0016
2022_1_30_1.1245_13.8711,57.19786049113935,-0.682,0.271,12011,19,0.0016
2022_1_30_1.1245_13.8711,48.79993091584653,-0.682,0.271,10247,16,0.0016
2022_1_30_1.1245_13.8711,48.58633181598365,-0.682,0.271,10203,16,0.0016
2022_1_30_1.1245_13.8711,59.03338061549842,-0.682,0.271,12397,20,0.0016
2022_1_30_1.1245_13.8711,55.95828960123747,-0.682,0.271,11751,19,0.0016
2022_1_30_1.1245_13.8711,58.49286993504702,-0.682,0.271,12283,20,0.0016
2022_1_30_1.1245_13.8711,63.12873548716744,-0.682,0.271,13257,21,0.0016
2022_1_30_1.1245_13.8711,40.340680728253936,-0.515,0.271,12747,20,0.0016
2022_1_30_1.1245_13.8711,5.867310759497713,-0.515,0.271,1854,3,0.0016
2022_1_30_1.1245_13.8711,8.591886213646745,-0.894,0.287,1804,3,0.0016
2022_1_30_1.1245_13.8711,64.04110151384889,-0.894,0.287,13448,22,0.0016
2022_1_30_1.1245_13.8711,79.6794404887541,-0.894,0.287,16732,27,0.0016
2022_1_30_1.1245_13.8711,80.08294688487213,-0.894,0.287,16817,27,0.0016
2022_1_30_1.1245_13.8711,80.83875104965477,-0.373,0.387,25545,41,0.0016
2022_1_30_1.1245_13.8711,83.02565032289075,-0.728,0.316,17435,28,0.0016
2022_1_30_1.1245_13.8711,76.00439956080422,-0.414,0.295,24017,38,0.0016
2022_1_30_1.1245_13.8711,65.38700433337956,-0.414,0.295,20662,33,0.0016
2022_1_30_1.1245_13.8711,68.91149054369788,-0.414,0.295,21776,35,0.0016
2022_1_30_1.1245_13.8711,71.71070158998442,-0.414,0.295,22660,36,0.0016
2022_1_30_1.1245_13.8711,85.02921323930617,-0.414,0.295,26869,43,0.0016
2022_1_30_1.1245_13.8711,79.5499577492631,-0.414,0.295,25137,40,0.0016
2022_1_30_1.1245_13.8711,78.7332173472186,-0.414,0.295,24879,40,0.0016
2022_1_30_1.1245_13.8711,83.33027062705885,-0.515,0.271,26332,42,0.0016
2022_1_30_1.1245_13.8711,80.10175764480641,-0.515,0.271,25312,40,0.0016
2022_1_30_1.1245_13.8711,20.594082076241367,-0.515,0.271,6507,10,0.0016
2022_1_30_1.1245_13.8711,13.750771890341817,-0.894,0.287,2887,5,0.0016
2022_1_30_1.1245_13.8711,85.13354541760346,-0.894,0.287,17878,29,0.0016
2022_1_30_1.1245_13.8711,94.92964466489398,-0.894,0.287,19935,32,0.0016
2022_1_30_1.1245_13.8711,98.28080032418222,-0.894,0.287,20638,33,0.0016
2022_1_30_1.1245_13.8711,94.67045177459536,-0.373,0.387,29915,48,0.0016
2022_1_30_1.1245_13.8711,99.48326674269656,-0.373,0.387,31436,50,0.0016
2022_1_30_1.1245_13.8711,100.68323708436782,-0.728,0.316,21143,34,0.0016
2022_1_30_1.1245_13.8711,89.77222227440735,-0.728,0.316,18852,30,0.0016
2022_1_30_1.1245_13.8711,94.03234224304173,-0.414,0.295,29714,48,0.0016
2022_1_30_1.1245_13.8711,89.48584988067249,-0.414,0.295,28277,45,0.0016
2022_1_30_1.1245_13.8711,98.4069097026308,-0.414,0.295,31096,50,0.0016
2022_1_30_1.1245_13.8711,117.22898641062652,-0.414,0.295,37044,59,0.0016
2022_1_30_1.1245_13.8711,116.76224033367542,-0.414,0.295,36896,59,0.0016
2022_1_30_1.1245_13.8711,95.92977327682677,-0.414,0.295,30313,49,0.0016
2022_1_30_1.1245_13.8711,116.67039282305416,-0.515,0.271,36867,59,0.0016
2022_1_30_1.1245_13.8711,148.4297711142143,-0.515,0.271,46903,75,0.0016
2022_1_30_1.1245_13.8711,152.7681329181144,-0.515,0.271,48274,77,0.0016
2022_1_30_1.1245_13.8711,30.10262763479636,-0.623,0.271,6321,10,0.0016
2022_1_30_1.1245_13.8711,2.221525094731797,-0.264,0.285,702,1,0.0016
2022_1_30_1.1245_13.8711,141.15112268739938,-0.264,0.285,44603,71,0.0016
2022_1_30_1.1245_13.8711,154.8078950272297,-0.264,0.285,48919,78,0.0016
2022_1_30_1.1245_13.8711,120.18586541659351,-0.264,0.285,37978,61,0.0016
2022_1_30_1.1245_13.8711,133.21131816803313,-0.373,0.387,42094,67,0.0016
2022_1_30_1.1245_13.8711,146.99609205401146,-0.373,0.387,46450,74,0.0016
2022_1_30_1.1245_13.8711,141.62407901322888,-0.373,0.387,44753,72,0.0016
2022_1_30_1.1245_13.8711,127.58501209409091,-0.728,0.316,26792,43,0.0016
2022_1_30_1.1245_13.8711,107.98727425656344,-0.728,0.316,22677,36,0.0016
2022_1_30_1.1245_13.8711,105.74365265564128,-0.728,0.316,22206,36,0.0016
2022_1_30_1.1245_13.8711,113.79517859251249,-0.414,0.295,35959,58,0.0016
2022_1_30_1.1245_13.8711,135.7301544479188,-0.414,0.295,42890,69,0.0016
2022_1_30_1.1245_13.8711,160.94212427670632,-0.414,0.295,50857,81,0.0016
2022_1_30_1.1245_13.8711,152.99674204033337,-0.414,0.295,48346,77,0.0016
2022_1_30_1.1245_13.8711,174.84976294574128,-0.414,0.295,55252,88,0.0016
2022_1_30_1.1245_13.8711,188.0673593344792,-0.368,0.289,59429,95,0.0016
2022_1_30_1.1245_13.8711,215.54973020023243,-0.368,0.289,68113,109,0.0016
2022_1_30_1.1245_13.8711,220.04341291284197,-0.368,0.289,69533,111,0.0016
2022_1_30_1.1245_13.8711,168.1607579955926,-0.071,0.288,69786,112,0.0016
2022_1_30_1.1245_13.8711,10.911940139835004,-0.071,0.288,4528,7,0.0016
2022_1_30_1.1245_13.8711,98.54604012422216,-0.264,0.285,31140,50,0.0016
2022_1_30_1.1245_13.8711,207.95288019564688,-0.264,0.285,65713,105,0.0016
2022_1_30_1.1245_13.8711,181.1428080420887,-0.264,0.285,57241,92,0.0016
2022_1_30_1.1245_13.8711,220.6467141732958,-0.367,0.27,69724,112,0.0016
2022_1_30_1.1245_13.8711,234.89641857539465,-0.373,0.387,74227,119,0.0016
2022_1_30_1.1245_13.8711,238.171819915353,-0.373,0.387,75262,120,0.0016
2022_1_30_1.1245_13.8711,254.55875609108523,-0.373,0.387,80440,129,0.0016
2022_1_30_1.1245_13.8711,241.70855315858836,-0.728,0.316,50758,81,0.0016
2022_1_30_1.1245_13.8711,200.3371344528049,-0.728,0.316,42070,67,0.0016
2022_1_30_1.1245_13.8711,153.83288011536732,-0.728,0.316,32304,52,0.0016
2022_1_30_1.1245_13.8711,174.80937160205897,-0.187,0.294,72545,116,0.0016
2022_1_30_1.1245_13.8711,207.64402479220715,-0.187,0.294,86172,138,0.0016
2022_1_30_1.1245_13.8711,224.95948872324817,-0.449,0.271,71087,114,0.0016
2022_1_30_1.1245_13.8711,237.76084242174355,-0.449,0.271,75132,120,0.0016
2022_1_30_1.1245_13.8711,272.3986424552182,-0.368,0.289,86077,138,0.0016
2022_1_30_1.1245_13.8711,293.87036317451015,-0.368,0.289,92863,149,0.0016
2022_1_30_1.1245_13.8711,359.215865825794,-0.368,0.289,113512,182,0.0016
2022_1_30_1.1245_13.8711,307.28059396351296,-0.368,0.289,97100,155,0.0016
2022_1_30_1.1245_13.8711,224.99867903921216,-0.071,0.288,93374,149,0.0016
2022_1_30_1.1245_13.8711,106.01888761089984,-0.071,0.288,43997,70,0.0016
2022_1_30_1.1245_13.8711,2.822542087391203,-0.264,0.285,891,1,0.0016
2022_1_30_1.1245_13.8711,268.8987402397938,-0.264,0.285,84972,136,0.0016
2022_1_30_1.1245_13.8711,251.818945467664,-0.264,0.285,79574,127,0.0016
2022_1_30_1.1245_13.8711,241.71140056337185,-0.367,0.27,76380,122,0.0016
2022_1_30_1.1245_13.8711,280.12082873458843,-0.367,0.27,88518,142,0.0016
2022_1_30_1.1245_13.8711,335.891388024172,-0.373,0.387,106141,170,0.0016
2022_1_30_1.1245_13.8711,426.2689019142429,-0.373,0.387,134700,216,0.0016
2022_1_30_1.1245_13.8711,417.216900752345,-0.373,0.387,131840,211,0.0016
2022_1_30_1.1245_13.8711,383.5235873714474,-0.728,0.316,80539,129,0.0016
2022_1_30_1.1245_13.8711,305.13003237508565,-0.728,0.316,64077,103,0.0016
2022_1_30_1.1245_13.8711,243.9997782735683,-0.728,0.316,51239,82,0.0016
2022_1_30_1.1245_13.8711,268.117715029391,-0.187,0.294,111268,178,0.0016
2022_1_30_1.1245_13.8711,283.3957874549163,-0.187,0.294,117609,188,0.0016
2022_1_30_1.1245_13.8711,279.9854464229871,-0.449,0.271,88475,142,0.0016
2022_1_30_1.1245_13.8711,269.33391028383505,-0.449,0.271,85109,136,0.0016
2022_1_30_1.1245_13.8711,294.2396833533424,-0.449,0.271,92979,149,0.0016
2022_1_30_1.1245_13.8711,350.3939881880478,-0.368,0.289,110724,177,0.0016
2022_1_30_1.1245_13.8711,414.7941688136636,-0.368,0.289,131074,210,0.0016
2022_1_30_1.1245_13.8711,366.57469052199366,-0.368,0.289,115837,185,0.0016
2022_1_30_1.1245_13.8711,237.7255764878908,-0.071,0.288,98656,158,0.0016
2022_1_30_1.1245_13.8711,180.67457740811648,-0.071,0.288,74979,120,0.0016
2022_1_30_1.1245_13.8711,16.303292739210264,-0.78,0.279,3423,5,0.0016
2022_1_30_1.1245_13.8711,70.50167957881152,0.06,0.294,29258,47,0.0016
2022_1_30_1.1245_13.8711,299.9856913152244,0.06,0.294,124494,199,0.0016
2022_1_30_1.1245_13.8711,248.212342890967,0.06,0.294,103008,165,0.0016
2022_1_30_1.1245_13.8711,282.33616883577696,-0.367,0.27,89218,143,0.0016
2022_1_30_1.1245_13.8711,301.76396758169744,-0.367,0.27,95357,153,0.0016
2022_1_30_1.1245_13.8711,456.5485090523448,-0.373,0.387,144269,231,0.0016
2022_1_30_1.1245_13.8711,620.0696838636123,-0.373,0.387,195942,314,0.0016
2022_1_30_1.1245_13.8711,620.0012917441824,-0.373,0.387,195920,313,0.0016
2022_1_30_1.1245_13.8711,500.59308806678007,-0.728,0.316,105124,168,0.0016
2022_1_30_1.1245_13.8711,348.3492543141001,-0.728,0.316,73153,117,0.0016
2022_1_30_1.1245_13.8711,303.63687819694763,-0.728,0.316,63763,102,0.0016
2022_1_30_1.1245_13.8711,300.7594853815508,-0.187,0.294,124815,200,0.0016
2022_1_30_1.1245_13.8711,301.92069050409225,-0.187,0.294,125297,200,0.0016
2022_1_30_1.1245_13.8711,301.58560158353663,-0.449,0.271,95301,152,0.0016
2022_1_30_1.1245_13.8711,283.7114239776385,-0.449,0.271,89652,143,0.0016
2022_1_30_1.1245_13.8711,275.41920414404694,-0.449,0.271,87032,139,0.0016
2022_1_30_1.1245_13.8711,287.9989984484051,-0.549,0.28,91007,146,0.0016
2022_1_30_1.1245_13.8711,321.1477497222745,-0.549,0.28,101482,162,0.0016
2022_1_30_1.1245_13.8711,282.8334185014993,-0.549,0.28,89375,143,0.0016
2022_1_30_1.1245_13.8711,220.84273923503744,-0.856,0.272,46376,74,0.0016
2022_1_30_1.1245_13.8711,163.60358082223473,-0.856,0.272,34356,55,0.0016
2022_1_30_1.1245_13.8711,59.423116494125615,-0.829,0.296,12478,20,0.0016
2022_1_30_1.1245_13.8711,105.42791355070854,0.06,0.294,43752,70,0.0016
2022_1_30_1.1245_13.8711,229.9247363175755,0.06,0.294,95418,153,0.0016
2022_1_30_1.1245_13.8711,254.88171373634984,0.06,0.294,105775,169,0.0016
2022_1_30_1.1245_13.8711,286.71623448859407,-0.367,0.27,90602,145,0.0016
2022_1_30_1.1245_13.8711,305.8079058702616,-0.367,0.27,96635,155,0.0016
2022_1_30_1.1245_13.8711,444.2242209549969,-0.373,0.387,140374,225,0.0016
2022_1_30_1.1245_13.8711,623.0322858697989,-0.373,0.387,196878,315,0.0016
2022_1_30_1.1245_13.8711,629.1237268605349,-0.373,0.387,198803,318,0.0016
2022_1_30_1.1245_13.8711,489.6546492777878,-0.728,0.316,102827,165,0.0016
2022_1_30_1.1245_13.8711,375.76949941291207,-0.728,0.316,78911,126,0.0016
2022_1_30_1.1245_13.8711,403.0502373428742,-0.728,0.316,84640,135,0.0016
2022_1_30_1.1245_13.8711,373.72262504248425,-0.187,0.294,155094,248,0.0016
2022_1_30_1.1245_13.8711,444.1664630741678,-0.187,0.294,184329,295,0.0016
2022_1_30_1.1245_13.8711,439.3710981085342,-0.449,0.271,138841,222,0.0016
2022_1_30_1.1245_13.8711,315.80710710967645,-0.449,0.271,99795,160,0.0016
2022_1_30_1.1245_13.8711,254.5339761248915,-0.449,0.271,80432,129,0.0016
2022_1_30_1.1245_13.8711,224.933522088069,-0.549,0.28,71078,114,0.0016
2022_1_30_1.1245_13.8711,219.92131483019944,-0.549,0.28,69495,111,0.0016
2022_1_30_1.1245_13.8711,202.09847723196592,-0.549,0.28,63863,102,0.0016
2022_1_30_1.1245_13.8711,162.19695248805598,-0.856,0.272,34061,54,0.0016
2022_1_30_1.1245_13.8711,109.63237081832614,-0.856,0.272,23022,37,0.0016
2022_1_30_1.1245_13.8711,67.76231218906571,-0.829,0.296,14230,23,0.0016
2022_1_30_1.1245_13.8711,109.62203297065857,-0.469,0.27,34640,55,0.0016
2022_1_30_1.1245_13.8711,208.6116127760727,-0.469,0.27,65921,105,0.0016
2022_1_30_1.1245_13.8711,239.26238834733823,-0.469,0.27,75606,121,0.0016
2022_1_30_1.1245_13.8711,254.7952100954154,-0.563,0.27,80515,129,0.0016
2022_1_30_1.1245_13.8711,292.6710068836317,-0.563,0.27,92484,148,0.0016
2022_1_30_1.1245_13.8711,339.1395418563916,-0.563,0.27,107168,171,0.0016
2022_1_30_1.1245_13.8711,507.7816220080833,-0.373,0.387,160458,257,0.0016
2022_1_30_1.1245_13.8711,554.6703000260768,-0.373,0.387,175275,280,0.0016
2022_1_30_1.1245_13.8711,423.5220979508548,-0.477,0.27,133832,214,0.0016
2022_1_30_1.1245_13.8711,505.5087214440102,-0.477,0.27,159740,256,0.0016
2022_1_30_1.1245_13.8711,616.0488408734989,-0.477,0.27,194671,311,0.0016
2022_1_30_1.1245_13.8711,588.9763823102196,-0.256,0.326,186116,298,0.0016
2022_1_30_1.1245_13.8711,582.0649467078831,-0.256,0.326,183932,294,0.0016
2022_1_30_1.1245_13.8711,510.49038277075294,-0.515,0.272,161314,258,0.0016
2022_1_30_1.1245_13.8711,322.62403282089014,-0.515,0.272,101949,163,0.0016
2022_1_30_1.1245_13.8711,244.64146912403655,-0.515,0.272,77306,124,0.0016
2022_1_30_1.1245_13.8711,179.37377142180418,-0.156,0.272,74440,119,0.0016
2022_1_30_1.1245_13.8711,163.75879305609573,-0.156,0.272,67959,109,0.0016
2022_1_30_1.1245_13.8711,136.0703221720139,-0.156,0.272,56469,90,0.0016
2022_1_30_1.1245_13.8711,97.09091610730523,-0.935,0.272,20389,33,0.0016
2022_1_30_1.1245_13.8711,93.4927971091634,-0.935,0.272,19633,31,0.0016
2022_1_30_1.1245_13.8711,95.01100737723796,-0.829,0.296,19952,32,0.0016
2022_1_30_1.1245_13.8711,66.05852145621826,-0.469,0.27,20874,33,0.0016
2022_1_30_1.1245_13.8711,122.2602230814826,-0.469,0.27,38634,62,0.0016
2022_1_30_1.1245_13.8711,140.91206738042567,-0.469,0.27,44528,71,0.0016
2022_1_30_1.1245_13.8711,199.6944221789849,-0.563,0.27,63103,101,0.0016
2022_1_30_1.1245_13.8711,272.5395261400845,-0.563,0.27,86122,138,0.0016
2022_1_30_1.1245_13.8711,302.6495886948044,-0.563,0.27,95637,153,0.0016
2022_1_30_1.1245_13.8711,315.49269269864976,-0.563,0.27,99695,160,0.0016
2022_1_30_1.1245_13.8711,337.44322174950145,-0.477,0.27,106632,171,0.0016
2022_1_30_1.1245_13.8711,409.8184916799897,-0.477,0.27,129502,207,0.0016
2022_1_30_1.1245_13.8711,599.5162842555306,-0.477,0.27,189447,303,0.0016
2022_1_30_1.1245_13.8711,622.5676778433768,-0.477,0.27,196731,315,0.0016
2022_1_30_1.1245_13.8711,603.091605315383,-0.256,0.326,190576,305,0.0016
2022_1_30_1.1245_13.8711,565.7660866192003,-0.256,0.326,178782,286,0.0016
2022_1_30_1.1245_13.8711,419.5153834835552,-0.515,0.272,132566,212,0.0016
2022_1_30_1.1245_13.8711,292.45682634308656,-0.515,0.272,92416,148,0.0016
2022_1_30_1.1245_13.8711,224.79131221018895,-0.515,0.272,71034,114,0.0016
2022_1_30_1.1245_13.8711,149.0213267359307,-0.156,0.272,61843,99,0.0016
2022_1_30_1.1245_13.8711,133.37961494751298,-0.156,0.272,55352,89,0.0016
2022_1_30_1.1245_13.8711,111.38241628434815,-0.156,0.272,46223,74,0.0016
2022_1_30_1.1245_13.8711,103.69644983906814,-0.935,0.272,21776,35,0.0016
2022_1_30_1.1245_13.8711,113.84082484460993,-0.935,0.272,23906,38,0.0016
2022_1_30_1.1245_13.8711,121.32213429289538,-0.935,0.272,25477,41,0.0016
2022_1_30_1.1245_13.8711,45.91110727194147,-0.469,0.27,14507,23,0.0016
2022_1_30_1.1245_13.8711,96.8594278578601,-0.469,0.27,30607,49,0.0016
2022_1_30_1.1245_13.8711,127.09328551665662,-0.469,0.27,40161,64,0.0016
2022_1_30_1.1245_13.8711,205.7030141667596,-0.563,0.27,65002,104,0.0016
2022_1_30_1.1245_13.8711,237.0307585252992,-0.563,0.27,74901,120,0.0016
2022_1_30_1.1245_13.8711,290.5718727339844,-0.563,0.27,91820,147,0.0016
2022_1_30_1.1245_13.8711,296.2745985791003,-0.563,0.27,93622,150,0.0016
2022_1_30_1.1245_13.8711,316.29700313494766,-0.477,0.27,99949,160,0.0016
2022_1_30_1.1245_13.8711,362.7826231939448,-0.477,0.27,114639,183,0.0016
2022_1_30_1.1245_13.8711,405.5804956877079,-0.477,0.27,128163,205,0.0016
2022_1_30_1.1245_13.8711,455.4073804241986,-0.477,0.27,143908,230,0.0016
2022_1_30_1.1245_13.8711,452.981648560886,-0.256,0.326,143142,229,0.0016
2022_1_30_1.1245_13.8711,509.0153621243823,-0.256,0.326,160848,257,0.0016
2022_1_30_1.1245_13.8711,389.7532958735091,-0.515,0.272,123162,197,0.0016
2022_1_30_1.1245_13.8711,266.98771930846567,-0.515,0.272,84368,135,0.0016
2022_1_30_1.1245_13.8711,188.84338515306976,-0.515,0.272,59674,95,0.0016
2022_1_30_1.1245_13.8711,137.85708519820042,-0.156,0.272,57210,92,0.0016
2022_1_30_1.1245_13.8711,142.9677416041704,-0.156,0.272,59331,95,0.0016
2022_1_30_1.1245_13.8711,126.80394566122122,-0.156,0.272,52623,84,0.0016
2022_1_30_1.1245_13.8711,126.9441591086703,-0.935,0.272,26658,43,0.0016
2022_1_30_1.1245_13.8711,132.63940564091922,-0.935,0.272,27854,45,0.0016
2022_1_30_1.1245_13.8711,112.56411390520756,-0.399,0.272,35570,57,0.0016
2022_1_30_1.1245_13.8711,26.51381284488604,-0.469,0.27,8378,13,0.0016
2022_1_30_1.1245_13.8711,88.05509851744901,-0.469,0.27,27825,45,0.0016
2022_1_30_1.1245_13.8711,137.74291511215648,-0.469,0.27,43526,70,0.0016
2022_1_30_1.1245_13.8711,205.5287413462688,-0.563,0.27,64947,104,0.0016
2022_1_30_1.1245_13.8711,294.097452763676,-0.563,0.27,92934,149,0.0016
2022_1_30_1.1245_13.8711,321.1923674954813,-0.563,0.27,101496,162,0.0016
2022_1_30_1.1245_13.8711,320.6277469710299,-0.563,0.27,101318,162,0.0016
2022_1_30_1.1245_13.8711,322.1899611317161,-0.477,0.27,101812,163,0.0016
2022_1_30_1.1245_13.8711,286.35351754237524,-0.477,0.27,90487,145,0.0016
2022_1_30_1.1245_13.8711,262.47694520976967,-0.477,0.27,82942,133,0.0016
2022_1_30_1.1245_13.8711,265.1447325570317,-0.477,0.27,83785,134,0.0016
2022_1_30_1.1245_13.8711,303.7130154914284,-0.256,0.326,95973,154,0.0016
2022_1_30_1.1245_13.8711,369.2590910502053,-0.256,0.326,116685,187,0.0016
