space_time_id,pop,rwi,error,lon_tile,lat_tile
2022_7_5_1.0623_14.0868,41.07386237966829,-0.751,0.270,123703.78531844707,1576582.0507437345
2022_7_5_1.0623_14.0868,24.867880372589102,-0.751,0.270,124507.28497889714,1576671.7338414732
2022_7_5_1.0623_14.0868,0.396171783298154,-0.734,0.270,125133.97665335343,1576966.9496989553
2022_7_5_1.0623_14.0868,4.564067817120299,-0.329,0.271,112793.54931729918,1575971.5123947999
2022_7_5_1.0623_14.0868,20.088409301923598,-0.329,0.271,113625.76375521508,1575508.9176338932
2022_7_5_1.0623_14.0868,28.745455228012926,-0.303,0.301,114427.16112278079,1575619.315737778
2022_7_5_1.0623_14.0868,31.838121330725027,-0.303,0.301,115354.82354234741,1575602.8948599338
2022_7_5_1.0623_14.0868,36.858455618355,-0.303,0.301,116282.48596191403,1575602.8948599338
2022_7_5_1.0623_14.0868,44.69089033662937,-0.052,0.295,117210.14838148066,1575602.8948599338
2022_7_5_1.0623_14.0868,35.95075933864813,-0.052,0.295,118137.8108010473,1575602.8948599338
2022_7_5_1.0623_14.0868,45.22756513606964,-0.052,0.295,119065.47322061393,1575602.8948599338
2022_7_5_1.0623_14.0868,50.995163035203404,-0.108,0.271,119993.13564018055,1575602.8948599338
2022_7_5_1.0623_14.0868,57.66101741093317,-0.108,0.271,120920.79805974718,1575602.8948599338
2022_7_5_1.0623_14.0868,70.05757663448306,-0.108,0.271,121848.4604793138,1575602.8948599338
2022_7_5_1.0623_14.0868,52.73245559735443,-0.751,0.270,122776.12289888045,1575800.5565918018
2022_7_5_1.0623_14.0868,13.584244659075809,-0.751,0.270,123382.56493147057,1575691.118211715
2022_7_5_1.0623_14.0868,5.30298997840802,-0.303,0.301,114560.65334991025,1575031.4068788034
2022_7_5_1.0623_14.0868,16.690317598741647,-0.303,0.301,115354.82354234741,1574948.5510539156
2022_7_5_1.0623_14.0868,28.360182674521717,-0.303,0.301,116282.48596191403,1574807.6382629846
2022_7_5_1.0623_14.0868,41.52821792407713,-0.303,0.301,117210.14838148066,1574714.056875234
2022_7_5_1.0623_14.0868,36.39581827986202,-0.238,0.302,118137.8108010473,1574665.0688970853
2022_7_5_1.0623_14.0868,38.12240177495504,-0.238,0.302,119065.47322061393,1574696.7187390397
2022_7_5_1.0623_14.0868,40.19693838884078,-0.355,0.271,119993.13564018055,1574778.3603078073
2022_7_5_1.0623_14.0868,29.699400722815014,-0.355,0.271,120920.79805974718,1574906.729260876
2022_7_5_1.0623_14.0868,14.408697877859344,-0.355,0.271,121558.85430048422,1574813.2971946988
2022_7_5_1.0623_14.0868,0.348432041210107,-0.355,0.271,122353.3743045528,1575085.9777760888
2022_8_18_0.9295_14.2063,1.568508462695386,-0.696,0.271,101807.92971202008,1607731.759622035
2022_8_18_0.9295_14.2063,6.693708808803885,-0.696,0.271,102367.54966841458,1607706.2147989003
2022_8_18_0.9295_14.2063,8.396029895383522,-0.757,0.270,103295.2120879812,1607758.1479032715
2022_8_18_0.9295_14.2063,6.950296663695228,-0.757,0.270,104222.87450754785,1607732.359710812
2022_8_18_0.9295_14.2063,3.026198218314741,-0.757,0.270,104870.62176612564,1607757.9045339467
2022_8_18_0.9295_14.2063,0.000658447407835,-0.554,0.270,105617.35872116659,1607653.750395816
2022_8_18_0.9295_14.2063,1.63391046118321,-0.711,0.271,99029.92323097048,1606800.5992024515
2022_8_18_0.9295_14.2063,15.93118860317349,-0.711,0.271,99715.53770190617,1607010.3905432662
2022_8_18_0.9295_14.2063,29.396712531525264,-0.696,0.271,100512.2248292813,1606986.8673362634
2022_8_18_0.9295_14.2063,35.719939449304704,-0.696,0.271,101439.88724884795,1607130.9661525285
2022_8_18_0.9295_14.2063,34.904383183776,-0.696,0.271,102367.54966841458,1607173.6174699333
2022_8_18_0.9295_14.2063,33.74831116172942,-0.757,0.270,103295.2120879812,1607173.6174699333
2022_8_18_0.9295_14.2063,33.173533962694876,-0.757,0.270,104222.87450754785,1607173.6174699333
2022_8_18_0.9295_14.2063,32.58574861601025,-0.757,0.270,105150.53692711447,1607173.6174699333
2022_8_18_0.9295_14.2063,29.036494759682146,-0.554,0.270,106078.1993466811,1607049.9323451584
2022_8_18_0.9295_14.2063,18.806332087891413,-0.554,0.270,107005.86176624772,1606874.1021082196
2022_8_18_0.9295_14.2063,4.952933411111134,-1.117,0.270,107648.62824717532,1606883.961568199
2022_8_18_0.9295_14.2063,11.654379183138488,-0.677,0.271,97895.16523393997,1605973.9669575526
2022_8_18_0.9295_14.2063,31.48345004879784,-0.781,0.271,98656.89999014807,1606057.0713498285
2022_8_18_0.9295_14.2063,35.14079912247097,-0.781,0.271,99584.56240971468,1606216.3657578016
2022_8_18_0.9295_14.2063,34.78060872100136,-0.781,0.271,100512.2248292813,1606216.3657578016
2022_8_18_0.9295_14.2063,34.28554169522844,-0.696,0.271,101439.88724884795,1606216.3657578016
2022_8_18_0.9295_14.2063,33.91729602558946,-1.026,0.271,102367.54966841458,1606216.3657578016
2022_8_18_0.9295_14.2063,34.094210445498085,-1.026,0.271,103295.2120879812,1606216.3657578016
2022_8_18_0.9295_14.2063,34.0235117483129,-1.026,0.271,104222.87450754785,1606216.3657578016
2022_8_18_0.9295_14.2063,33.67213539552528,-1.026,0.271,105150.53692711447,1606216.3657578016
2022_8_18_0.9295_14.2063,33.67233864030713,-1.095,0.270,106078.1993466811,1606216.3657578016
2022_8_18_0.9295_14.2063,32.83725325760881,-1.095,0.270,107005.86176624772,1606216.3657578016
2022_8_18_0.9295_14.2063,31.417868335869642,-1.095,0.270,107933.52418581434,1606162.7143741772
2022_8_18_0.9295_14.2063,18.747014858497298,-1.117,0.270,108786.72440722576,1606099.7345158923
2022_8_18_0.9295_14.2063,1.55367105279269,-1.117,0.270,109409.80695432737,1605863.5163211292
2022_8_18_0.9295_14.2063,0.23823618004783,-0.677,0.271,96311.26146710452,1604838.9885419803
2022_8_18_0.9295_14.2063,19.190083821407796,-0.677,0.271,97014.68636319753,1605296.075202037
2022_8_18_0.9295_14.2063,34.30790544327469,-0.677,0.271,97729.23757058143,1605254.1980130267
2022_8_18_0.9295_14.2063,34.95230371159043,-0.781,0.271,98656.89999014807,1605259.1494784483
2022_8_18_0.9295_14.2063,34.801955560855085,-0.781,0.271,99584.56240971468,1605259.1494784483
2022_8_18_0.9295_14.2063,35.342542962744595,-0.781,0.271,100512.2248292813,1605259.1494784483
2022_8_18_0.9295_14.2063,35.62578795811405,-0.518,0.271,101439.88724884795,1605259.1494784483
2022_8_18_0.9295_14.2063,36.08466720670864,-1.026,0.271,102367.54966841458,1605259.1494784483
2022_8_18_0.9295_14.2063,36.075457171521926,-1.026,0.271,103295.2120879812,1605259.1494784483
2022_8_18_0.9295_14.2063,36.20501076322097,-1.026,0.271,104222.87450754785,1605259.1494784483
2022_8_18_0.9295_14.2063,35.08508877573126,-1.026,0.271,105150.53692711447,1605259.1494784483
2022_8_18_0.9295_14.2063,34.066910748131384,-1.095,0.270,106078.1993466811,1605259.1494784483
2022_8_18_0.9295_14.2063,32.77899284112055,-1.095,0.270,107005.86176624772,1605259.1494784483
2022_8_18_0.9295_14.2063,32.520451334765184,-1.095,0.270,107933.52418581434,1605259.1494784483
2022_8_18_0.9295_14.2063,32.47319867170137,-1.095,0.270,108861.186605381,1605259.1494784483
2022_8_18_0.9295_14.2063,26.841251505771396,0.086,0.270,109679.528849761,1605427.4284943352
2022_8_18_0.9295_14.2063,3.96482112477117,0.086,0.270,110325.14380210149,1605097.9101334543
2022_8_18_0.9295_14.2063,19.45531329968554,-0.106,0.271,96162.16602147679,1604509.9860325167
2022_8_18_0.9295_14.2063,33.79433581243002,-0.106,0.271,96801.57515101481,1604301.9686090036
2022_8_18_0.9295_14.2063,34.32024019661196,-0.106,0.271,97729.23757058143,1604301.9686090036
2022_8_18_0.9295_14.2063,35.20563090152447,-0.120,0.271,98656.89999014807,1604301.9686090036
2022_8_18_0.9295_14.2063,36.164035279313,-0.120,0.271,99584.56240971468,1604301.9686090036
2022_8_18_0.9295_14.2063,37.62935222166114,-0.518,0.271,100512.2248292813,1604301.9686090036
2022_8_18_0.9295_14.2063,38.20606742913248,-0.518,0.271,101439.88724884795,1604301.9686090036
2022_8_18_0.9295_14.2063,38.51322547781402,-0.518,0.271,102367.54966841458,1604301.9686090036
2022_8_18_0.9295_14.2063,37.909335066341676,-0.783,0.271,103295.2120879812,1604301.9686090036
2022_8_18_0.9295_14.2063,35.80375974974184,-0.783,0.271,104222.87450754785,1604301.9686090036
2022_8_18_0.9295_14.2063,36.8721927112057,-0.783,0.271,105150.53692711447,1604301.9686090036
2022_8_18_0.9295_14.2063,35.96996780912333,-0.638,0.271,106078.1993466811,1604301.9686090036
2022_8_18_0.9295_14.2063,34.9940247043823,-0.638,0.271,107005.86176624772,1604301.9686090036
2022_8_18_0.9295_14.2063,33.77745080782401,-0.638,0.271,107933.52418581434,1604301.9686090036
2022_8_18_0.9295_14.2063,33.147523278916886,0.086,0.270,108861.186605381,1604301.9686090036
2022_8_18_0.9295_14.2063,32.458300084887334,0.086,0.270,109788.84902494762,1604301.9686090036
2022_8_18_0.9295_14.2063,28.02298907271804,0.086,0.270,110599.20561593283,1604521.6969330767
2022_8_18_0.9295_14.2063,2.734067614632876,0.086,0.270,111268.09450370555,1604031.404447413
2022_8_18_0.9295_14.2063,11.83281443546847,-0.299,0.271,95195.7777731971,1603158.7252943923
2022_8_18_0.9295_14.2063,35.081685315700206,-0.106,0.271,95873.91273144817,1603329.4989620112
2022_8_18_0.9295_14.2063,35.36445870224968,-0.106,0.271,96801.57515101481,1603344.8231266001
2022_8_18_0.9295_14.2063,36.086073756673606,-0.106,0.271,97729.23757058143,1603344.8231266001
2022_8_18_0.9295_14.2063,37.143811611028056,-0.120,0.271,98656.89999014807,1603344.8231266001
2022_8_18_0.9295_14.2063,37.531546084161874,-0.120,0.271,99584.56240971468,1603344.8231266001
2022_8_18_0.9295_14.2063,39.444490515089605,-0.518,0.271,100512.2248292813,1603344.8231266001
2022_8_18_0.9295_14.2063,42.94898341485766,-0.518,0.271,101439.88724884795,1603344.8231266001
2022_8_18_0.9295_14.2063,46.062070293138824,-0.518,0.271,102367.54966841458,1603344.8231266001
2022_8_18_0.9295_14.2063,46.308250319615944,-0.783,0.271,103295.2120879812,1603344.8231266001
2022_8_18_0.9295_14.2063,44.00056024850347,-0.783,0.271,104222.87450754785,1603344.8231266001
2022_8_18_0.9295_14.2063,41.060317266743894,-0.783,0.271,105150.53692711447,1603344.8231266001
2022_8_18_0.9295_14.2063,38.271901615541566,-0.638,0.271,106078.1993466811,1603344.8231266001
2022_8_18_0.9295_14.2063,36.187732291882085,-0.638,0.271,107005.86176624772,1603344.8231266001
2022_8_18_0.9295_14.2063,34.91629948505784,-0.638,0.271,107933.52418581434,1603344.8231266001
2022_8_18_0.9295_14.2063,33.8839305395027,0.086,0.270,108861.186605381,1603344.8231266001
2022_8_18_0.9295_14.2063,33.37343290222194,0.086,0.270,109788.84902494762,1603344.8231266001
2022_8_18_0.9295_14.2063,32.57726915852141,0.086,0.270,110716.51144451424,1603344.8231266001
2022_8_18_0.9295_14.2063,23.03651026308035,0.086,0.270,111563.71329945809,1603182.7090962576
2022_8_18_0.9295_14.2063,0.025169715695087,0.086,0.270,112115.19278153797,1602890.243031165
2022_8_18_0.9295_14.2063,1.159888754579244,-0.299,0.271,94442.07505755931,1602079.766851304
2022_8_18_0.9295_14.2063,33.05592327534186,-0.299,0.271,94988.70904857304,1602429.911656354
2022_8_18_0.9295_14.2063,37.90382766141294,-0.106,0.271,95873.91273144817,1602387.7130083744
2022_8_18_0.9295_14.2063,39.41419402530112,-0.106,0.271,96801.57515101481,1602387.7130083744
2022_8_18_0.9295_14.2063,41.61796629409354,-0.106,0.271,97729.23757058143,1602387.7130083744
2022_8_18_0.9295_14.2063,41.53214194101354,-0.120,0.271,98656.89999014807,1602387.7130083744
2022_8_18_0.9295_14.2063,44.20552312266491,-0.120,0.271,99584.56240971468,1602387.7130083744
2022_8_18_0.9295_14.2063,48.67557651030766,-0.518,0.271,100512.2248292813,1602387.7130083744
2022_8_18_0.9295_14.2063,48.14173142221185,-0.518,0.271,101439.88724884795,1602387.7130083744
2022_8_18_0.9295_14.2063,48.471423608547504,-0.518,0.271,102367.54966841458,1602387.7130083744
2022_8_18_0.9295_14.2063,47.93528896786043,-0.783,0.271,103295.2120879812,1602387.7130083744
2022_8_18_0.9295_14.2063,46.575074578916286,-0.783,0.271,104222.87450754785,1602387.7130083744
2022_8_18_0.9295_14.2063,45.95867012102174,-0.783,0.271,105150.53692711447,1602387.7130083744
2022_8_18_0.9295_14.2063,45.54038647440448,-0.638,0.271,106078.1993466811,1602387.7130083744
2022_8_18_0.9295_14.2063,40.80608281637494,-0.638,0.271,107005.86176624772,1602387.7130083744
2022_8_18_0.9295_14.2063,35.34747106727516,-0.638,0.271,107933.52418581434,1602387.7130083744
2022_8_18_0.9295_14.2063,34.286781638430675,0.086,0.270,108861.186605381,1602387.7130083744
2022_8_18_0.9295_14.2063,33.47841377549168,0.086,0.270,109788.84902494762,1602387.7130083744
2022_8_18_0.9295_14.2063,32.92596776604158,0.086,0.270,110716.51144451424,1602387.7130083744
2022_8_18_0.9295_14.2063,32.28379906766336,0.086,0.270,111644.17386408089,1602387.7130083744
2022_8_18_0.9295_14.2063,9.668071588459728,0.086,0.270,112282.14498607816,1602259.3115924993
2022_8_18_0.9295_14.2063,14.945892630539586,-0.391,0.271,94288.6487237847,1601337.2165142158
2022_8_18_0.9295_14.2063,40.14335713140984,-0.391,0.271,94946.25031188154,1601430.6382314707
2022_8_18_0.9295_14.2063,41.53030740883765,-0.580,0.271,95873.91273144817,1601430.6382314707
2022_8_18_0.9295_14.2063,43.607247821060604,-0.580,0.271,96801.57515101481,1601430.6382314707
2022_8_18_0.9295_14.2063,46.04545342588253,-0.580,0.271,97729.23757058143,1601430.6382314707
2022_8_18_0.9295_14.2063,53.82030412542707,-0.120,0.271,98656.89999014807,1601430.6382314707
2022_8_18_0.9295_14.2063,61.513726302854614,-0.120,0.271,99584.56240971468,1601430.6382314707
2022_8_18_0.9295_14.2063,60.85381761103743,-0.518,0.271,100512.2248292813,1601430.6382314707
2022_8_18_0.9295_14.2063,59.04646545155051,-0.518,0.271,101439.88724884795,1601430.6382314707
2022_8_18_0.9295_14.2063,58.39475955807189,-0.614,0.271,102367.54966841458,1601430.6382314707
2022_8_18_0.9295_14.2063,54.961177226133024,-0.614,0.271,103295.2120879812,1601430.6382314707
2022_8_18_0.9295_14.2063,50.041547226374284,-0.614,0.271,104222.87450754785,1601430.6382314707
2022_8_18_0.9295_14.2063,45.23485302907317,-0.614,0.271,105150.53692711447,1601430.6382314707
2022_8_18_0.9295_14.2063,45.66320708723151,-0.638,0.271,106078.1993466811,1601430.6382314707
2022_8_18_0.9295_14.2063,46.11503835352784,-0.638,0.271,107005.86176624772,1601430.6382314707
2022_8_18_0.9295_14.2063,41.53388385601026,-0.638,0.271,107933.52418581434,1601430.6382314707
2022_8_18_0.9295_14.2063,35.7581553616133,-0.999,0.270,108861.186605381,1601430.6382314707
2022_8_18_0.9295_14.2063,34.88756819178359,0.086,0.270,109788.84902494762,1601430.6382314707
2022_8_18_0.9295_14.2063,33.52624911908802,0.086,0.270,110716.51144451424,1601430.6382314707
2022_8_18_0.9295_14.2063,32.533507312328894,0.086,0.270,111644.17386408089,1601430.6382314707
2022_8_18_0.9295_14.2063,23.813703605037606,-0.723,0.286,112478.03005654429,1601337.2165142158
2022_8_18_0.9295_14.2063,33.725839539625206,-0.391,0.271,94141.94057951347,1600396.7118362053
2022_8_18_0.9295_14.2063,48.118881184829505,-0.391,0.271,94946.25031188154,1600473.5987730343
2022_8_18_0.9295_14.2063,51.79911953194272,-0.580,0.271,95873.91273144817,1600473.5987730343
2022_8_18_0.9295_14.2063,58.42339006096008,-0.580,0.271,96801.57515101481,1600473.5987730343
2022_8_18_0.9295_14.2063,66.71287559670284,-0.580,0.271,97729.23757058143,1600473.5987730343
2022_8_18_0.9295_14.2063,77.31232887963432,-0.331,0.270,98656.89999014807,1600473.5987730343
2022_8_18_0.9295_14.2063,80.80128854841216,-0.331,0.270,99584.56240971468,1600473.5987730343
2022_8_18_0.9295_14.2063,83.82384387896934,-0.405,0.303,100512.2248292813,1600473.5987730343
2022_8_18_0.9295_14.2063,100.34351449617805,-0.405,0.303,101439.88724884795,1600473.5987730343
2022_8_18_0.9295_14.2063,112.0303233961909,-0.614,0.271,102367.54966841458,1600473.5987730343
2022_8_18_0.9295_14.2063,103.85099243360179,-0.614,0.271,103295.2120879812,1600473.5987730343
2022_8_18_0.9295_14.2063,86.64953931196293,-0.614,0.271,104222.87450754785,1600473.5987730343
2022_8_18_0.9295_14.2063,69.07165191882375,-0.614,0.271,105150.53692711447,1600473.5987730343
2022_8_18_0.9295_14.2063,54.51862955982891,-0.711,0.270,106078.1993466811,1600473.5987730343
2022_8_18_0.9295_14.2063,48.97653305480379,-0.711,0.270,107005.86176624772,1600473.5987730343
2022_8_18_0.9295_14.2063,47.77751579991238,-0.999,0.270,107933.52418581434,1600473.5987730343
2022_8_18_0.9295_14.2063,41.925245068389934,-0.999,0.270,108861.186605381,1600473.5987730343
2022_8_18_0.9295_14.2063,37.95360476308401,-0.999,0.270,109788.84902494762,1600473.5987730343
2022_8_18_0.9295_14.2063,36.10231299108872,-0.410,0.270,110716.51144451424,1600473.5987730343
2022_8_18_0.9295_14.2063,34.78778346352146,-0.410,0.270,111644.17386408089,1600473.5987730343
2022_8_18_0.9295_14.2063,33.17397669529549,-0.723,0.286,112571.83628364751,1600403.9817940723
2022_8_18_0.9295_14.2063,3.044686493757568,-0.723,0.286,113088.56941059881,1600396.7118362053
2022_8_18_0.9295_14.2063,0.029647002087436,-0.181,0.270,93551.99642052704,1599075.3172902255
2022_8_18_0.9295_14.2063,58.71991737274303,-0.181,0.270,94045.80219376089,1599479.462740025
2022_8_18_0.9295_14.2063,62.6151983474838,-0.181,0.270,94946.25031188154,1599516.5946102138
2022_8_18_0.9295_14.2063,65.89224888674228,-0.820,0.279,95873.91273144817,1599516.5946102138
2022_8_18_0.9295_14.2063,68.123347064812,-0.820,0.279,96801.57515101481,1599516.5946102138
2022_8_18_0.9295_14.2063,79.99095224338836,-0.820,0.279,97729.23757058143,1599516.5946102138
2022_8_18_0.9295_14.2063,85.8074587271043,-0.331,0.270,98656.89999014807,1599516.5946102138
2022_8_18_0.9295_14.2063,87.61816571216,-0.331,0.270,99584.56240971468,1599516.5946102138
2022_8_18_0.9295_14.2063,111.31342170236995,-0.405,0.303,100512.2248292813,1599516.5946102138
2022_8_18_0.9295_14.2063,135.65032491288528,-0.405,0.303,101439.88724884795,1599516.5946102138
2022_8_18_0.9295_14.2063,146.9349309239344,-0.405,0.303,102367.54966841458,1599516.5946102138
2022_8_18_0.9295_14.2063,147.86870762394116,-0.540,0.360,103295.2120879812,1599516.5946102138
2022_8_18_0.9295_14.2063,122.60876980970914,-0.540,0.360,104222.87450754785,1599516.5946102138
2022_8_18_0.9295_14.2063,103.29644488383168,-0.540,0.360,105150.53692711447,1599516.5946102138
2022_8_18_0.9295_14.2063,95.00502308332801,-0.711,0.270,106078.1993466811,1599516.5946102138
2022_8_18_0.9295_14.2063,70.46748108453875,-0.711,0.270,107005.86176624772,1599516.5946102138
2022_8_18_0.9295_14.2063,57.89244858534073,-0.999,0.270,107933.52418581434,1599516.5946102138
2022_8_18_0.9295_14.2063,48.85018744269314,-0.999,0.270,108861.186605381,1599516.5946102138
2022_8_18_0.9295_14.2063,39.1003296525566,-0.999,0.270,109788.84902494762,1599516.5946102138
2022_8_18_0.9295_14.2063,36.30776729759408,-0.410,0.270,110716.51144451424,1599516.5946102138
2022_8_18_0.9295_14.2063,35.56773778248095,-0.410,0.270,111644.17386408089,1599516.5946102138
2022_8_18_0.9295_14.2063,35.10085620555389,-0.410,0.270,112571.83628364751,1599516.5946102138
2022_8_18_0.9295_14.2063,10.901467806716623,-0.723,0.286,113187.46805835597,1599442.2467996508
2022_8_18_0.9295_14.2063,3.660701895956696,-0.181,0.270,93527.43014138687,1598478.40526153
2022_8_18_0.9295_14.2063,64.72149514448095,-0.181,0.270,94018.58789231491,1598559.6257201633
2022_8_18_0.9295_14.2063,63.51419167535517,-0.181,0.270,94946.25031188154,1598559.6257201633
2022_8_18_0.9295_14.2063,67.55140493997649,-0.820,0.279,95873.91273144817,1598559.6257201633
2022_8_18_0.9295_14.2063,69.35414132050913,-0.820,0.279,96801.57515101481,1598559.6257201633
2022_8_18_0.9295_14.2063,83.20215058256233,-0.820,0.279,97729.23757058143,1598559.6257201633
2022_8_18_0.9295_14.2063,84.59363425521099,-0.331,0.270,98656.89999014807,1598559.6257201633
2022_8_18_0.9295_14.2063,92.33216252771618,-0.331,0.270,99584.56240971468,1598559.6257201633
2022_8_18_0.9295_14.2063,125.06888316232602,-0.405,0.303,100512.2248292813,1598559.6257201633
2022_8_18_0.9295_14.2063,166.32251253021713,-0.405,0.303,101439.88724884795,1598559.6257201633
2022_8_18_0.9295_14.2063,224.91502094909285,-0.405,0.303,102367.54966841458,1598559.6257201633
2022_8_18_0.9295_14.2063,251.08070611487463,-0.540,0.360,103295.2120879812,1598559.6257201633
2022_8_18_0.9295_14.2063,197.10689862530552,-0.540,0.360,104222.87450754785,1598559.6257201633
2022_8_18_0.9295_14.2063,120.26682831413672,-0.540,0.360,105150.53692711447,1598559.6257201633
2022_8_18_0.9295_14.2063,109.05420654025623,-0.711,0.270,106078.1993466811,1598559.6257201633
2022_8_18_0.9295_14.2063,85.34602061356765,-0.711,0.270,107005.86176624772,1598559.6257201633
2022_8_18_0.9295_14.2063,73.83888254380629,-0.999,0.270,107933.52418581434,1598559.6257201633
2022_8_18_0.9295_14.2063,67.85532868980839,-0.999,0.270,108861.186605381,1598559.6257201633
2022_8_18_0.9295_14.2063,52.26096681549265,-0.999,0.270,109788.84902494762,1598559.6257201633
2022_8_18_0.9295_14.2063,47.77522998691875,-0.410,0.270,110716.51144451424,1598559.6257201633
2022_8_18_0.9295_14.2063,44.85344343364962,-0.410,0.270,111644.17386408089,1598559.6257201633
2022_8_18_0.9295_14.2063,41.71117772117588,-0.410,0.270,112571.83628364751,1598559.6257201633
2022_8_18_0.9295_14.2063,17.716433251752196,-0.410,0.270,113239.24863894214,1598478.40526153
2022_8_18_0.9295_14.2063,4.955370135486134,-0.181,0.270,93522.58398101554,1597509.8615494478
2022_8_18_0.9295_14.2063,65.18689365596695,-0.181,0.270,94018.58789231491,1597602.6920800402
2022_8_18_0.9295_14.2063,64.10185931640478,-0.181,0.270,94946.25031188154,1597602.6920800402
2022_8_18_0.9295_14.2063,67.62613835298198,-0.820,0.279,95873.91273144817,1597602.6920800402
2022_8_18_0.9295_14.2063,70.52117738900692,-0.820,0.279,96801.57515101481,1597602.6920800402
2022_8_18_0.9295_14.2063,81.05075128570175,-0.820,0.279,97729.23757058143,1597602.6920800402
2022_8_18_0.9295_14.2063,85.41581172222294,-0.331,0.270,98656.89999014807,1597602.6920800402
2022_8_18_0.9295_14.2063,97.51139473363123,-0.331,0.270,99584.56240971468,1597602.6920800402
2022_8_18_0.9295_14.2063,131.62795995495247,-0.405,0.303,100512.2248292813,1597602.6920800402
2022_8_18_0.9295_14.2063,189.8257722968334,-0.405,0.303,101439.88724884795,1597602.6920800402
2022_8_18_0.9295_14.2063,266.5350655720257,-0.405,0.303,102367.54966841458,1597602.6920800402
2022_8_18_0.9295_14.2063,265.960128082775,-0.540,0.360,103295.2120879812,1597602.6920800402
2022_8_18_0.9295_14.2063,230.34347799779533,-0.540,0.360,104222.87450754785,1597602.6920800402
2022_8_18_0.9295_14.2063,125.24534924219127,-0.540,0.360,105150.53692711447,1597602.6920800402
2022_8_18_0.9295_14.2063,106.28809738177156,-0.711,0.270,106078.1993466811,1597602.6920800402
2022_8_18_0.9295_14.2063,84.6023508923154,-0.711,0.270,107005.86176624772,1597602.6920800402
2022_8_18_0.9295_14.2063,75.05037119560195,-0.999,0.270,107933.52418581434,1597602.6920800402
2022_8_18_0.9295_14.2063,74.60795269343626,-0.999,0.270,108861.186605381,1597602.6920800402
2022_8_18_0.9295_14.2063,61.06435915228113,-0.999,0.270,109788.84902494762,1597602.6920800402
2022_8_18_0.9295_14.2063,58.659214373497484,-0.410,0.270,110716.51144451424,1597602.6920800402
2022_8_18_0.9295_14.2063,55.87709787701987,-0.410,0.270,111644.17386408089,1597602.6920800402
2022_8_18_0.9295_14.2063,54.323865226204866,-0.410,0.270,112571.83628364751,1597602.6920800402
2022_8_18_0.9295_14.2063,23.956468808059466,-0.728,0.285,113244.09479931343,1597509.8615494478
2022_8_18_0.9295_14.2063,0.855316315379492,-0.237,0.271,93545.97236830514,1596796.8778826692
2022_8_18_0.9295_14.2063,57.015654907630626,-0.237,0.271,94037.54096737762,1596422.8957018764
2022_8_18_0.9295_14.2063,60.347990410152896,-0.237,0.271,94946.25031188154,1596645.7936670068
2022_8_18_0.9295_14.2063,65.8923992030594,-0.264,0.271,95873.91273144817,1596645.7936670068
2022_8_18_0.9295_14.2063,68.13317914865091,-0.264,0.271,96801.57515101481,1596645.7936670068
2022_8_18_0.9295_14.2063,84.82369263620302,-0.264,0.271,97729.23757058143,1596645.7936670068
2022_8_18_0.9295_14.2063,85.89043562559546,-0.331,0.270,98656.89999014807,1596645.7936670068
2022_8_18_0.9295_14.2063,90.8822225860758,-0.331,0.270,99584.56240971468,1596645.7936670068
2022_8_18_0.9295_14.2063,118.07125737538063,-0.405,0.303,100512.2248292813,1596645.7936670068
2022_8_18_0.9295_14.2063,153.97532808717668,-0.405,0.303,101439.88724884795,1596645.7936670068
2022_8_18_0.9295_14.2063,206.65175585078882,-0.837,0.271,102367.54966841458,1596645.7936670068
2022_8_18_0.9295_14.2063,203.01574799718387,-0.837,0.271,103295.2120879812,1596645.7936670068
2022_8_18_0.9295_14.2063,156.9636983692799,-0.837,0.271,104222.87450754785,1596645.7936670068
2022_8_18_0.9295_14.2063,114.51504107115026,-0.837,0.271,105150.53692711447,1596645.7936670068
2022_8_18_0.9295_14.2063,102.13366404520299,-0.430,0.270,106078.1993466811,1596645.7936670068
2022_8_18_0.9295_14.2063,78.84072830404806,-0.430,0.270,107005.86176624772,1596645.7936670068
2022_8_18_0.9295_14.2063,73.97171007614482,-0.098,0.269,107933.52418581434,1596645.7936670068
2022_8_18_0.9295_14.2063,70.79177099779128,-0.098,0.269,108861.186605381,1596645.7936670068
2022_8_18_0.9295_14.2063,59.227055265083315,-0.098,0.269,109788.84902494762,1596645.7936670068
2022_8_18_0.9295_14.2063,57.74919143060182,-0.539,0.270,110716.51144451424,1596645.7936670068
2022_8_18_0.9295_14.2063,55.63585989511451,-0.539,0.270,111644.17386408089,1596645.7936670068
2022_8_18_0.9295_14.2063,54.958921853534505,-0.728,0.285,112571.83628364751,1596645.7936670068
2022_8_18_0.9295_14.2063,20.567131101260546,-0.728,0.285,113201.75333696113,1596541.3354452008
2022_8_18_0.9295_14.2063,45.79474192212399,-0.237,0.271,94118.98555434676,1595577.5467305887
2022_8_18_0.9295_14.2063,60.19165195390226,-0.237,0.271,94946.25031188154,1595688.9304582286
2022_8_18_0.9295_14.2063,62.86205133536538,-0.264,0.271,95873.91273144817,1595688.9304582286
2022_8_18_0.9295_14.2063,54.77154200767088,-0.264,0.271,96801.57515101481,1595688.9304582286
2022_8_18_0.9295_14.2063,71.93805705408067,-0.264,0.271,97729.23757058143,1595688.9304582286
2022_8_18_0.9295_14.2063,70.27117117529187,-0.264,0.271,98656.89999014807,1595688.9304582286
2022_8_18_0.9295_14.2063,57.51905841939103,-0.778,0.271,99584.56240971468,1595688.9304582286
