space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2022_5_17_3.0224_15.422,16.111993550525924,-0.604,0.278,4301,7,0.0016
2022_5_17_3.0224_15.422,15.30143584312726,-0.124,0.278,8339,13,0.0016
2022_5_17_3.0224_15.422,14.404636060785078,-0.124,0.278,7850,13,0.0016
2022_5_17_3.0224_15.422,13.47314658134732,-0.124,0.278,7342,12,0.0016
2022_5_17_3.0224_15.422,11.949359270997562,-0.124,0.278,6512,10,0.0016
2022_5_17_3.0224_15.422,5.175889212521793,-0.402,0.263,2065,3,0.0016
2022_5_17_3.0224_15.422,0.563235457496252,-0.81,0.263,150,0,0.0016
2022_5_17_3.0224_15.422,5.20583348247355,-0.601,0.262,1389,2,0.0016
2022_5_17_3.0224_15.422,6.762465594774449,-0.601,0.262,1805,3,0.0016
2022_5_17_3.0224_15.422,6.81787565371922,-0.601,0.262,1820,3,0.0016
2022_5_17_3.0224_15.422,6.84951787495743,-0.601,0.262,1828,3,0.0016
2022_5_17_3.0224_15.422,7.019234160195572,-0.601,0.262,1874,3,0.0016
2022_5_17_3.0224_15.422,8.768743109058475,-0.601,0.262,2341,4,0.0016
2022_5_17_3.0224_15.422,14.086081445968242,-0.601,0.262,3760,6,0.0016
2022_5_17_3.0224_15.422,18.60883643959566,-0.601,0.262,4968,8,0.0016
2022_5_17_3.0224_15.422,21.303145449204315,-0.601,0.262,5687,9,0.0016
2022_5_17_3.0224_15.422,17.23891328928744,-0.601,0.262,4602,7,0.0016
2022_5_17_3.0224_15.422,15.835267827673368,-0.601,0.262,4228,7,0.0016
2022_5_17_3.0224_15.422,14.40098955022794,-0.601,0.262,3845,6,0.0016
2022_5_17_3.0224_15.422,15.26435459530439,-0.124,0.278,8319,13,0.0016
2022_5_17_3.0224_15.422,16.73154834060719,-0.124,0.278,9118,15,0.0016
2022_5_17_3.0224_15.422,19.312611595376243,-0.124,0.278,10525,17,0.0016
2022_5_17_3.0224_15.422,10.514556867716111,-0.124,0.278,5730,9,0.0016
2022_5_17_3.0224_15.422,0.043577355540388,-0.402,0.263,17,0,0.0016
2022_5_17_3.0224_15.422,0.418061574232201,-0.601,0.262,111,0,0.0016
2022_5_17_3.0224_15.422,4.4517726678718,-0.601,0.262,1188,2,0.0016
2022_5_17_3.0224_15.422,6.486530279057997,-0.601,0.262,1731,3,0.0016
2022_5_17_3.0224_15.422,6.938664562352332,-0.601,0.262,1852,3,0.0016
2022_5_17_3.0224_15.422,6.861946858083646,-0.601,0.262,1832,3,0.0016
2022_5_17_3.0224_15.422,7.262118839335066,-0.601,0.262,1938,3,0.0016
2022_5_17_3.0224_15.422,11.089294236306085,-0.601,0.262,2960,5,0.0016
2022_5_17_3.0224_15.422,13.20717623741167,-0.601,0.262,3526,6,0.0016
2022_5_17_3.0224_15.422,16.764388175210883,-0.601,0.262,4476,7,0.0016
2022_5_17_3.0224_15.422,15.889483111417515,-0.601,0.262,4242,7,0.0016
2022_5_17_3.0224_15.422,15.583555276233747,-0.601,0.262,4160,7,0.0016
2022_5_17_3.0224_15.422,15.307035199310269,-0.601,0.262,4086,7,0.0016
2022_5_17_3.0224_15.422,17.13554005907194,-0.601,0.262,4575,7,0.0016
2022_5_17_3.0224_15.422,17.043819769350865,-0.124,0.278,9288,15,0.0016
2022_5_17_3.0224_15.422,13.65085196857616,-0.124,0.278,7439,12,0.0016
2022_5_17_3.0224_15.422,0.041364846938092,-0.124,0.278,22,0,0.0016
2022_5_17_3.0224_15.422,12.411665266190091,-0.601,0.262,3313,5,0.0016
2022_5_17_3.0224_15.422,13.666821932495544,-0.601,0.262,3649,6,0.0016
2022_5_17_3.0224_15.422,9.915472681631302,-0.601,0.262,2647,4,0.0016
2022_5_17_3.0224_15.422,4.187879780237977,-0.601,0.262,1118,2,0.0016
2021_9_28_-4.9118_15.7118,0.390083965017144,-0.45,0.271,155,0,0.0016
2021_9_28_-4.9118_15.7118,2.916644679425432,-0.45,0.271,1163,2,0.0016
2021_9_28_-4.9118_15.7118,5.204963642476408,-0.45,0.271,2076,3,0.0016
2021_9_28_-4.9118_15.7118,6.415835801595563,-0.45,0.271,2559,4,0.0016
2021_9_28_-4.9118_15.7118,6.828749278801001,-0.42,0.271,2724,4,0.0016
2021_9_28_-4.9118_15.7118,6.604280416862342,-0.42,0.271,2635,4,0.0016
2021_9_28_-4.9118_15.7118,6.345850330082597,-0.613,0.272,1694,3,0.0016
2021_9_28_-4.9118_15.7118,4.902567058273793,-0.613,0.272,1308,2,0.0016
2021_9_28_-4.9118_15.7118,1.668860902561334,-0.613,0.272,445,1,0.0016
2021_9_28_-4.9118_15.7118,0.400863259731396,-0.45,0.271,159,0,0.0016
2021_9_28_-4.9118_15.7118,4.073138009025752,-0.45,0.271,1625,3,0.0016
2021_9_28_-4.9118_15.7118,8.039389442537447,-0.45,0.271,3207,5,0.0016
2021_9_28_-4.9118_15.7118,8.912859909100021,-0.45,0.271,3556,6,0.0016
2021_9_28_-4.9118_15.7118,8.60373490113856,-0.45,0.271,3432,5,0.0016
2021_9_28_-4.9118_15.7118,8.771149185045108,-0.45,0.271,3499,6,0.0016
2021_9_28_-4.9118_15.7118,8.904086516036863,-0.42,0.271,3552,6,0.0016
2021_9_28_-4.9118_15.7118,9.494233017982978,-0.42,0.271,3788,6,0.0016
2021_9_28_-4.9118_15.7118,10.31428386734338,-0.42,0.271,4115,7,0.0016
2021_9_28_-4.9118_15.7118,10.252691014834072,-0.613,0.272,2737,4,0.0016
2021_9_28_-4.9118_15.7118,9.7439363272383,-0.613,0.272,2601,4,0.0016
2021_9_28_-4.9118_15.7118,7.590557850226299,-0.613,0.272,2026,3,0.0016
2021_9_28_-4.9118_15.7118,2.164047119247107,-0.613,0.272,577,1,0.0016
2021_9_28_-4.9118_15.7118,1.576898329327332,-0.45,0.271,629,1,0.0016
2021_9_28_-4.9118_15.7118,6.998753695014707,-0.45,0.271,2792,4,0.0016
2021_9_28_-4.9118_15.7118,8.441948716445431,-0.45,0.271,3368,5,0.0016
2021_9_28_-4.9118_15.7118,8.922477558539832,-0.45,0.271,3560,6,0.0016
2021_9_28_-4.9118_15.7118,9.088858156405992,-0.45,0.271,3626,6,0.0016
2021_9_28_-4.9118_15.7118,9.804231703313672,-0.45,0.271,3911,6,0.0016
2021_9_28_-4.9118_15.7118,12.768962317324782,-0.45,0.271,5094,8,0.0016
2021_9_28_-4.9118_15.7118,15.926931613140855,-0.42,0.271,6354,10,0.0016
2021_9_28_-4.9118_15.7118,17.169244853046486,-0.42,0.271,6850,11,0.0016
2021_9_28_-4.9118_15.7118,17.51215639695036,-0.42,0.271,6987,11,0.0016
2021_9_28_-4.9118_15.7118,16.436676606105614,-0.42,0.271,6558,10,0.0016
2021_9_28_-4.9118_15.7118,14.081672170390874,-0.613,0.272,3759,6,0.0016
2021_9_28_-4.9118_15.7118,11.748753398151242,-0.613,0.272,3136,5,0.0016
2021_9_28_-4.9118_15.7118,11.100829945794258,-0.613,0.272,2963,5,0.0016
2021_9_28_-4.9118_15.7118,7.358456369967369,-0.999,0.273,1964,3,0.0016
2021_9_28_-4.9118_15.7118,0.123830058310944,-0.999,0.273,33,0,0.0016
2021_9_28_-4.9118_15.7118,1.710213499133926,-0.45,0.271,682,1,0.0016
2021_9_28_-4.9118_15.7118,7.539134917512209,-0.45,0.271,3008,5,0.0016
2021_9_28_-4.9118_15.7118,8.271060513682079,-0.45,0.271,3300,5,0.0016
2021_9_28_-4.9118_15.7118,8.808056000641857,-0.45,0.271,3514,6,0.0016
2021_9_28_-4.9118_15.7118,9.537462696822187,-0.45,0.271,3805,6,0.0016
2021_9_28_-4.9118_15.7118,12.272921157790444,-0.45,0.271,4896,8,0.0016
2021_9_28_-4.9118_15.7118,17.386253839783564,-0.45,0.271,6937,11,0.0016
2021_9_28_-4.9118_15.7118,18.38770802640383,-0.45,0.271,7336,12,0.0016
2021_9_28_-4.9118_15.7118,20.80593295668473,-0.42,0.271,8301,13,0.0016
2021_9_28_-4.9118_15.7118,22.44972035868168,-0.42,0.271,8957,14,0.0016
2021_9_28_-4.9118_15.7118,22.312910339175644,-0.42,0.271,8902,14,0.0016
2021_9_28_-4.9118_15.7118,22.18638669754224,-0.42,0.271,8852,14,0.0016
2021_9_28_-4.9118_15.7118,20.816478583330905,-0.42,0.271,8305,13,0.0016
2021_9_28_-4.9118_15.7118,18.624845620958624,-0.613,0.272,4972,8,0.0016
2021_9_28_-4.9118_15.7118,17.176794464428873,-0.613,0.272,4586,7,0.0016
2021_9_28_-4.9118_15.7118,18.83762406301812,-0.999,0.273,5029,8,0.0016
2021_9_28_-4.9118_15.7118,12.68992028219171,-0.999,0.273,3388,5,0.0016
2021_9_28_-4.9118_15.7118,0.133371095413596,-0.999,0.273,35,0,0.0016
2021_9_28_-4.9118_15.7118,0.881991455070511,-0.419,0.27,351,1,0.0016
2021_9_28_-4.9118_15.7118,7.458723310006079,-0.419,0.27,2976,5,0.0016
2021_9_28_-4.9118_15.7118,8.556675044715599,-0.45,0.271,3414,5,0.0016
2021_9_28_-4.9118_15.7118,9.230507459037522,-0.45,0.271,3682,6,0.0016
2021_9_28_-4.9118_15.7118,9.843653418273847,-0.45,0.271,3927,6,0.0016
2021_9_28_-4.9118_15.7118,12.591207622487428,-0.45,0.271,5023,8,0.0016
2021_9_28_-4.9118_15.7118,18.841965367127678,-0.45,0.271,7517,12,0.0016
2021_9_28_-4.9118_15.7118,22.674200949462925,-0.45,0.271,9047,14,0.0016
2021_9_28_-4.9118_15.7118,23.417117770241347,-0.45,0.271,9343,15,0.0016
2021_9_28_-4.9118_15.7118,24.3787292516787,-0.42,0.271,9727,16,0.0016
2021_9_28_-4.9118_15.7118,25.51319288054917,-0.42,0.271,10179,16,0.0016
2021_9_28_-4.9118_15.7118,25.45446691390716,-0.42,0.271,10156,16,0.0016
2021_9_28_-4.9118_15.7118,25.564786387269493,-0.42,0.271,10200,16,0.0016
2021_9_28_-4.9118_15.7118,24.895465910465703,-0.42,0.271,9933,16,0.0016
2021_9_28_-4.9118_15.7118,23.506348561888277,-0.42,0.271,9379,15,0.0016
2021_9_28_-4.9118_15.7118,21.73556615384065,-0.613,0.272,5803,9,0.0016
2021_9_28_-4.9118_15.7118,21.38998806700164,-0.999,0.273,5711,9,0.0016
2021_9_28_-4.9118_15.7118,21.375312118260045,-0.999,0.273,5707,9,0.0016
2021_9_28_-4.9118_15.7118,10.775605392831975,-0.999,0.273,2877,5,0.0016
2021_9_28_-4.9118_15.7118,5.900445178336059,-0.419,0.27,2354,4,0.0016
2021_9_28_-4.9118_15.7118,9.587036301548668,-0.419,0.27,3825,6,0.0016
2021_9_28_-4.9118_15.7118,9.430574596707295,-0.419,0.27,3762,6,0.0016
2021_9_28_-4.9118_15.7118,9.24089425179697,-0.45,0.271,3687,6,0.0016
2021_9_28_-4.9118_15.7118,10.835286648632565,-0.45,0.271,4323,7,0.0016
2021_9_28_-4.9118_15.7118,18.217180325112945,-0.45,0.271,7268,12,0.0016
2021_9_28_-4.9118_15.7118,23.660263758983803,-0.45,0.271,9440,15,0.0016
2021_9_28_-4.9118_15.7118,25.479718496640267,-0.45,0.271,10166,16,0.0016
2021_9_28_-4.9118_15.7118,25.92175255148854,-0.45,0.271,10342,17,0.0016
2021_9_28_-4.9118_15.7118,28.74045086032941,-0.42,0.271,11467,18,0.0016
2021_9_28_-4.9118_15.7118,31.152371760073738,-0.42,0.271,12429,20,0.0016
2021_9_28_-4.9118_15.7118,30.63649879770321,-0.42,0.271,12223,20,0.0016
2021_9_28_-4.9118_15.7118,30.330528483606138,-0.42,0.271,12101,19,0.0016
2021_9_28_-4.9118_15.7118,28.378852370743367,-0.42,0.271,11323,18,0.0016
2021_9_28_-4.9118_15.7118,27.530782774993867,-0.42,0.271,10984,18,0.0016
2021_9_28_-4.9118_15.7118,25.62294680802482,-0.42,0.271,10223,16,0.0016
2021_9_28_-4.9118_15.7118,23.85095969585656,-0.999,0.273,6368,10,0.0016
2021_9_28_-4.9118_15.7118,25.06416998857306,-0.999,0.273,6692,11,0.0016
2021_9_28_-4.9118_15.7118,25.68835862373569,-0.871,0.274,6858,11,0.0016
2021_9_28_-4.9118_15.7118,4.465466828448371,-0.871,0.274,1192,2,0.0016
2021_9_28_-4.9118_15.7118,1.438911398626818,-0.419,0.27,574,1,0.0016
2021_9_28_-4.9118_15.7118,8.674687329551704,-0.419,0.27,3461,6,0.0016
2021_9_28_-4.9118_15.7118,9.831830674433288,-0.419,0.27,3922,6,0.0016
2021_9_28_-4.9118_15.7118,9.598011089332925,-0.419,0.27,3829,6,0.0016
2021_9_28_-4.9118_15.7118,10.1702144223255,-0.419,0.27,4057,6,0.0016
2021_9_28_-4.9118_15.7118,15.98431152257795,-0.45,0.271,6377,10,0.0016
2021_9_28_-4.9118_15.7118,22.61444464519118,-0.45,0.271,9023,14,0.0016
2021_9_28_-4.9118_15.7118,26.31353076641296,-0.45,0.271,10499,17,0.0016
2021_9_28_-4.9118_15.7118,27.48186212622931,-0.45,0.271,10965,18,0.0016
2021_9_28_-4.9118_15.7118,29.292386226481952,0.369,0.384,23053,37,0.0016
2021_9_28_-4.9118_15.7118,32.33609365440986,0.369,0.384,25448,41,0.0016
2021_9_28_-4.9118_15.7118,34.55683186139316,-0.42,0.271,13788,22,0.0016
2021_9_28_-4.9118_15.7118,34.959852699991195,-0.42,0.271,13948,22,0.0016
2021_9_28_-4.9118_15.7118,34.96917427505709,-0.42,0.271,13952,22,0.0016
2021_9_28_-4.9118_15.7118,33.864224850576285,-0.42,0.271,13511,22,0.0016
2021_9_28_-4.9118_15.7118,33.27368107138919,-0.42,0.271,13276,21,0.0016
2021_9_28_-4.9118_15.7118,30.831670569541537,-0.42,0.271,12301,20,0.0016
2021_9_28_-4.9118_15.7118,28.282883181961758,-0.871,0.274,7551,12,0.0016
2021_9_28_-4.9118_15.7118,28.94616457903448,-0.871,0.274,7728,12,0.0016
2021_9_28_-4.9118_15.7118,29.20704589369953,-0.871,0.274,7798,12,0.0016
2021_9_28_-4.9118_15.7118,20.185747613829907,-0.871,0.274,5389,9,0.0016
2021_9_28_-4.9118_15.7118,4.236135073397498,-0.419,0.27,1690,3,0.0016
2021_9_28_-4.9118_15.7118,8.383501548487086,-0.419,0.27,3345,5,0.0016
2021_9_28_-4.9118_15.7118,9.31903997569979,-0.419,0.27,3718,6,0.0016
2021_9_28_-4.9118_15.7118,9.9959818061793,-0.419,0.27,3988,6,0.0016
2021_9_28_-4.9118_15.7118,12.778137056586084,-0.419,0.27,5098,8,0.0016
2021_9_28_-4.9118_15.7118,20.654314007197307,-0.419,0.27,8241,13,0.0016
2021_9_28_-4.9118_15.7118,25.44152419152181,-0.45,0.271,10151,16,0.0016
2021_9_28_-4.9118_15.7118,27.677571962591564,-0.45,0.271,11043,18,0.0016
2021_9_28_-4.9118_15.7118,29.57255036110653,0.369,0.384,23273,37,0.0016
2021_9_28_-4.9118_15.7118,32.8354283160458,0.369,0.384,25841,41,0.0016
2021_9_28_-4.9118_15.7118,39.4818788381385,0.369,0.384,31072,50,0.0016
2021_9_28_-4.9118_15.7118,68.70153013123341,0.369,0.384,54068,87,0.0016
2021_9_28_-4.9118_15.7118,77.45583900009197,0.27,0.329,60957,98,0.0016
2021_9_28_-4.9118_15.7118,42.69104994165629,0.27,0.329,33597,54,0.0016
2021_9_28_-4.9118_15.7118,40.726744104959664,0.27,0.329,32051,51,0.0016
2021_9_28_-4.9118_15.7118,38.81533680550438,0.27,0.329,30547,49,0.0016
2021_9_28_-4.9118_15.7118,36.39040442197175,0.27,0.329,28639,46,0.0016
2021_9_28_-4.9118_15.7118,33.370235596900784,-0.871,0.274,8909,14,0.0016
2021_9_28_-4.9118_15.7118,32.17564951998882,-0.871,0.274,8590,14,0.0016
2021_9_28_-4.9118_15.7118,33.43264973172621,-0.871,0.274,8926,14,0.0016
2021_9_28_-4.9118_15.7118,92.55986193716817,-0.871,0.274,24713,40,0.0016
2021_9_28_-4.9118_15.7118,8.226178355307011,-0.871,0.274,2196,4,0.0016
2021_9_28_-4.9118_15.7118,6.375449375206804,-0.478,0.27,2543,4,0.0016
2021_9_28_-4.9118_15.7118,8.62895309970417,-0.478,0.27,3442,6,0.0016
2021_9_28_-4.9118_15.7118,9.440719685744286,-0.478,0.27,3766,6,0.0016
2021_9_28_-4.9118_15.7118,10.22776804710314,-0.478,0.27,4080,7,0.0016
2021_9_28_-4.9118_15.7118,15.919157396989371,-0.478,0.27,6351,10,0.0016
2021_9_28_-4.9118_15.7118,23.76907758944609,-0.478,0.27,9483,15,0.0016
2021_9_28_-4.9118_15.7118,27.23725144175222,-0.478,0.27,10867,17,0.0016
2021_9_28_-4.9118_15.7118,29.740941329135023,0.369,0.384,23406,37,0.0016
2021_9_28_-4.9118_15.7118,36.60246335000048,0.369,0.384,28806,46,0.0016
2021_9_28_-4.9118_15.7118,44.49227920555616,0.369,0.384,35015,56,0.0016
2021_9_28_-4.9118_15.7118,49.12632861126915,0.369,0.384,38662,62,0.0016
2021_9_28_-4.9118_15.7118,201.5432997661321,0.369,0.384,158614,254,0.0016
2021_9_28_-4.9118_15.7118,215.8325771087279,0.27,0.329,169860,272,0.0016
2021_9_28_-4.9118_15.7118,126.54300001706793,0.27,0.329,99589,159,0.0016
2021_9_28_-4.9118_15.7118,102.64472023054633,0.27,0.329,80781,129,0.0016
2021_9_28_-4.9118_15.7118,48.62027644142988,0.27,0.329,38264,61,0.0016
2021_9_28_-4.9118_15.7118,40.88186834475004,0.27,0.329,32174,51,0.0016
2021_9_28_-4.9118_15.7118,38.97199221881917,-0.254,0.302,15549,25,0.0016
2021_9_28_-4.9118_15.7118,41.64689786742783,-0.254,0.302,16617,27,0.0016
2021_9_28_-4.9118_15.7118,46.2973516276849,-0.254,0.302,18472,30,0.0016
2021_9_28_-4.9118_15.7118,69.03434635167314,-0.254,0.302,27544,44,0.0016
2021_9_28_-4.9118_15.7118,57.94223085810354,-0.254,0.302,23118,37,0.0016
2021_9_28_-4.9118_15.7118,0.025568915732152,-0.478,0.27,10,0,0.0016
2021_9_28_-4.9118_15.7118,7.490360026171972,-0.478,0.27,2988,5,0.0016
2021_9_28_-4.9118_15.7118,8.8663670426439,-0.478,0.27,3537,6,0.0016
2021_9_28_-4.9118_15.7118,9.726236329844316,-0.478,0.27,3880,6,0.0016
2021_9_28_-4.9118_15.7118,10.35966402995135,-0.478,0.27,4133,7,0.0016
2021_9_28_-4.9118_15.7118,18.15804474896635,-0.478,0.27,7245,12,0.0016
2021_9_28_-4.9118_15.7118,26.304475126660183,-0.478,0.27,10495,17,0.0016
2021_9_28_-4.9118_15.7118,29.22827641734289,-0.478,0.27,11662,19,0.0016
2021_9_28_-4.9118_15.7118,33.88723608529062,0.369,0.384,26669,43,0.0016
2021_9_28_-4.9118_15.7118,45.22989166014263,0.369,0.384,35595,57,0.0016
2021_9_28_-4.9118_15.7118,52.845685066106505,0.369,0.384,41589,67,0.0016
2021_9_28_-4.9118_15.7118,284.2204529725192,0.369,0.384,223681,358,0.0016
2021_9_28_-4.9118_15.7118,444.5580561976087,0.369,0.384,349867,560,0.0016
2021_9_28_-4.9118_15.7118,439.8213273855745,0.27,0.329,346139,554,0.0016
2021_9_28_-4.9118_15.7118,283.87472745309765,0.27,0.329,223409,357,0.0016
2021_9_28_-4.9118_15.7118,224.45899228582908,0.27,0.329,176649,283,0.0016
2021_9_28_-4.9118_15.7118,61.37095184814051,0.27,0.329,48298,77,0.0016
2021_9_28_-4.9118_15.7118,51.59359639074447,0.27,0.329,40604,65,0.0016
2021_9_28_-4.9118_15.7118,44.70281848229355,-0.254,0.302,17836,29,0.0016
2021_9_28_-4.9118_15.7118,39.37270605409607,-0.254,0.302,15709,25,0.0016
2021_9_28_-4.9118_15.7118,46.95614907854896,-0.254,0.302,18735,30,0.0016
2021_9_28_-4.9118_15.7118,47.59425916046052,-0.254,0.302,18990,30,0.0016
2021_9_28_-4.9118_15.7118,30.741773300495677,-0.254,0.302,12265,20,0.0016
2021_9_28_-4.9118_15.7118,0.251375505062453,-0.478,0.27,100,0,0.0016
2021_9_28_-4.9118_15.7118,7.793647923406013,-0.478,0.27,3109,5,0.0016
2021_9_28_-4.9118_15.7118,8.519870795049766,-0.478,0.27,3399,5,0.0016
2021_9_28_-4.9118_15.7118,9.14010327211125,-0.478,0.27,3646,6,0.0016
2021_9_28_-4.9118_15.7118,9.88604471195858,-0.478,0.27,3944,6,0.0016
2021_9_28_-4.9118_15.7118,19.03652007541762,-0.478,0.27,7595,12,0.0016
2021_9_28_-4.9118_15.7118,28.03788405067857,-0.478,0.27,11187,18,0.0016
2021_9_28_-4.9118_15.7118,31.7256953668918,-0.478,0.27,12658,20,0.0016
2021_9_28_-4.9118_15.7118,36.32289680032951,0.369,0.384,28586,46,0.0016
2021_9_28_-4.9118_15.7118,50.45391044067508,0.369,0.384,39707,64,0.0016
2021_9_28_-4.9118_15.7118,69.4060453770412,0.369,0.384,54622,87,0.0016
2021_9_28_-4.9118_15.7118,393.4358263528175,0.369,0.384,309633,495,0.0016
2021_9_28_-4.9118_15.7118,497.851163536849,0.369,0.384,391808,627,0.0016
2021_9_28_-4.9118_15.7118,475.8303968652541,0.27,0.329,374478,599,0.0016
2021_9_28_-4.9118_15.7118,228.07628339208784,0.27,0.329,179496,287,0.0016
2021_9_28_-4.9118_15.7118,101.4889035304518,0.27,0.329,79871,128,0.0016
2021_9_28_-4.9118_15.7118,57.31716915249913,0.27,0.329,45108,72,0.0016
2021_9_28_-4.9118_15.7118,50.44718554698548,0.27,0.329,39701,64,0.0016
2021_9_28_-4.9118_15.7118,41.33604586680635,-0.254,0.302,16493,26,0.0016
2021_9_28_-4.9118_15.7118,37.11080062190965,-0.254,0.302,14807,24,0.0016
2021_9_28_-4.9118_15.7118,38.44912948905287,-0.254,0.302,15341,25,0.0016
2021_9_28_-4.9118_15.7118,40.944832338175225,-0.254,0.302,16336,26,0.0016
2021_9_28_-4.9118_15.7118,17.272376168833315,-0.254,0.302,6891,11,0.0016
2021_9_28_-4.9118_15.7118,0.037502760886727,-0.16,0.27,20,0,0.0016
2021_9_28_-4.9118_15.7118,8.18652652946128,-0.478,0.27,3266,5,0.0016
2021_9_28_-4.9118_15.7118,8.760327247613217,-0.478,0.27,3495,6,0.0016
2021_9_28_-4.9118_15.7118,9.91928815560458,-0.478,0.27,3957,6,0.0016
2021_9_28_-4.9118_15.7118,12.81090058691965,-0.478,0.27,5111,8,0.0016
2021_9_28_-4.9118_15.7118,19.91135359844335,-0.478,0.27,7944,13,0.0016
2021_9_28_-4.9118_15.7118,28.169862149677755,-0.478,0.27,11239,18,0.0016
2021_9_28_-4.9118_15.7118,32.63740446859276,-0.478,0.27,13022,21,0.0016
2021_9_28_-4.9118_15.7118,39.46308332320637,0.142,0.384,21507,34,0.0016
2021_9_28_-4.9118_15.7118,58.22266866164166,0.142,0.384,31731,51,0.0016
2021_9_28_-4.9118_15.7118,67.39959745596738,0.142,0.384,36732,59,0.0016
2021_9_28_-4.9118_15.7118,152.8514813182729,0.142,0.384,83304,133,0.0016
2021_9_28_-4.9118_15.7118,241.9598254003984,0.142,0.384,131868,211,0.0016
2021_9_28_-4.9118_15.7118,154.26407407308722,0.142,0.384,84073,135,0.0016
2021_9_28_-4.9118_15.7118,57.52073032813064,0.27,0.329,45268,72,0.0016
2021_9_28_-4.9118_15.7118,43.72021021150068,0.27,0.329,34407,55,0.0016
2021_9_28_-4.9118_15.7118,45.66683384761764,0.27,0.329,35939,58,0.0016
2021_9_28_-4.9118_15.7118,40.94742353019376,0.079,0.274,22316,36,0.0016
2021_9_28_-4.9118_15.7118,33.894079507002786,0.079,0.274,18472,30,0.0016
2021_9_28_-4.9118_15.7118,29.960273100011367,-0.254,0.302,11954,19,0.0016
2021_9_28_-4.9118_15.7118,27.204526438589863,-0.254,0.302,10854,17,0.0016
2021_9_28_-4.9118_15.7118,26.022833284742383,-0.254,0.302,10383,17,0.0016
2021_9_28_-4.9118_15.7118,11.51384189586496,-0.254,0.302,4594,7,0.0016
2021_9_28_-4.9118_15.7118,7.905259138429318,-0.16,0.27,4308,7,0.0016
2021_9_28_-4.9118_15.7118,14.49869436527117,-0.16,0.27,7901,13,0.0016
2021_9_28_-4.9118_15.7118,19.451429248585743,-0.478,0.27,7761,12,0.0016
2021_9_28_-4.9118_15.7118,22.394586172336695,-0.478,0.27,8935,14,0.0016
2021_9_28_-4.9118_15.7118,24.944033113057053,-0.478,0.27,9952,16,0.0016
2021_9_28_-4.9118_15.7118,30.576661546482956,-0.478,0.27,12200,20,0.0016
2021_9_28_-4.9118_15.7118,38.46633538156709,0.142,0.384,20964,34,0.0016
2021_9_28_-4.9118_15.7118,41.4913386845377,0.142,0.384,22612,36,0.0016
2021_9_28_-4.9118_15.7118,50.04529379405231,0.142,0.384,27274,44,0.0016
2021_9_28_-4.9118_15.7118,63.82353542754865,0.142,0.384,34783,56,0.0016
2021_9_28_-4.9118_15.7118,62.47705038859093,0.142,0.384,34049,54,0.0016
2021_9_28_-4.9118_15.7118,52.4081845257456,0.142,0.384,28562,46,0.0016
2021_9_28_-4.9118_15.7118,48.30002993992446,0.142,0.384,26323,42,0.0016
2021_9_28_-4.9118_15.7118,44.49986529949643,0.142,0.384,24252,39,0.0016
2021_9_28_-4.9118_15.7118,37.0031052333152,0.079,0.274,20166,32,0.0016
2021_9_28_-4.9118_15.7118,34.57426001077095,0.079,0.274,18842,30,0.0016
2021_9_28_-4.9118_15.7118,31.95594992544179,0.079,0.274,17415,28,0.0016
2021_9_28_-4.9118_15.7118,29.39019338231986,0.079,0.274,16017,26,0.0016
2021_9_28_-4.9118_15.7118,26.073375044904985,0.079,0.274,14209,23,0.0016
2021_9_28_-4.9118_15.7118,24.08284484597578,-0.254,0.302,9609,15,0.0016
2021_9_28_-4.9118_15.7118,22.697662436534884,-0.254,0.302,9056,14,0.0016
2021_9_28_-4.9118_15.7118,6.193195401694653,-0.254,0.302,2471,4,0.0016
2021_9_28_-4.9118_15.7118,9.799772595185958,-0.16,0.27,5340,9,0.0016
2021_9_28_-4.9118_15.7118,21.47303975493841,-0.16,0.27,11702,19,0.0016
2021_9_28_-4.9118_15.7118,24.6653341184868,-0.16,0.27,13442,22,0.0016
2021_9_28_-4.9118_15.7118,28.134181391516208,-0.16,0.27,15333,25,0.0016
2021_9_28_-4.9118_15.7118,32.37698195962308,-0.149,0.383,17645,28,0.0016
2021_9_28_-4.9118_15.7118,36.93353774677806,-0.149,0.383,20128,32,0.0016
2021_9_28_-4.9118_15.7118,39.39909562306302,-0.149,0.383,21472,34,0.0016
2021_9_28_-4.9118_15.7118,40.2366513818244,0.142,0.384,21928,35,0.0016
2021_9_28_-4.9118_15.7118,39.57482159578579,0.142,0.384,21568,35,0.0016
2021_9_28_-4.9118_15.7118,43.60843781046889,0.142,0.384,23766,38,0.0016
2021_9_28_-4.9118_15.7118,44.63617015265683,0.142,0.384,24326,39,0.0016
2021_9_28_-4.9118_15.7118,41.54417932598769,0.142,0.384,22641,36,0.0016
2021_9_28_-4.9118_15.7118,36.06891863335209,0.142,0.384,19657,31,0.0016
2021_9_28_-4.9118_15.7118,31.84265716085437,0.142,0.384,17354,28,0.0016
2021_9_28_-4.9118_15.7118,29.3729325440567,0.079,0.274,16008,26,0.0016
2021_9_28_-4.9118_15.7118,28.062565965314462,0.079,0.274,15294,24,0.0016
2021_9_28_-4.9118_15.7118,27.1355787253906,0.079,0.274,14788,24,0.0016
2021_9_28_-4.9118_15.7118,24.41997209178059,0.079,0.274,13308,21,0.0016
2021_9_28_-4.9118_15.7118,19.65960063608986,0.079,0.274,10714,17,0.0016
