radio,mcc,net,area,cell,unit,lon,lat,GID_0
GSM,613,2,305,3032,0,-1.329284,12.424819,BFA
GSM,613,2,503,5182,0,0.78620910644531,11.117477416992,BFA
GSM,613,2,306,5631,0,-1.201402,12.694474,BFA
GSM,613,2,503,6013,0,-0.487289,12.20192,BFA
GSM,613,2,402,161,0,-3.5588836669922,11.422348022461,BFA
GSM,613,2,503,6723,0,0.995636,12.337646,BFA
GSM,613,2,306,5762,0,-1.13777,12.423478,BFA
GSM,613,2,503,1281,0,-0.144196,12.97554,BFA
GSM,613,2,503,2872,0,0.344643,12.073077,BFA
GSM,613,2,306,6992,0,-1.6019439697266,12.16667175293,BFA
GSM,613,2,306,6581,0,-0.623944,12.610436,BFA
GSM,613,2,402,3402,0,-3.7044525146484,11.232833862305,BFA
GSM,613,2,503,5353,0,-0.233503,12.666811,BFA
GSM,613,2,402,31,0,-4.4570159912109,11.386642456055,BFA
GSM,613,2,503,483,0,-0.479279,12.196884,BFA
GSM,613,2,306,6583,0,-0.86038,12.545422,BFA
GSM,613,2,503,3333,0,0.119249,12.119069,BFA
GSM,613,2,503,6653,0,0.365677,12.075882,BFA
GSM,613,2,402,5642,0,-3.983231,11.193925,BFA
GSM,613,2,402,32,0,-4.3279266357422,11.30012512207,BFA
GSM,613,2,402,1942,0,-5.2136993408203,11.043319702148,BFA
GSM,613,2,306,3872,0,-0.728531,12.254563,BFA
GSM,613,2,601,292,0,-1.3286590576172,12.052688598633,BFA
GSM,613,2,306,7202,0,-1.676789,12.32666,BFA
GSM,613,1,50,19194,0,-1.4701080322266,12.367172241211,BFA
GSM,613,1,50,20394,0,-1.430283,12.382278,BFA
GSM,613,1,51,2234,0,-1.4989471435547,12.34245300293,BFA
GSM,613,1,50,20392,0,-1.464615,12.369919,BFA
GSM,613,1,51,2102,0,-1.4962005615234,12.346572875977,BFA
GSM,613,1,51,2215,0,-1.4810943603516,12.328720092773,BFA
GSM,613,1,51,5021,0,-1.516289,12.303159,BFA
GSM,613,1,51,2295,0,-1.4907073974609,12.334213256836,BFA
GSM,613,1,51,2214,0,-1.4893341064453,12.338333129883,BFA
GSM,613,1,52,20341,0,-1.464615,12.32769,BFA
GSM,613,1,51,13010,0,-1.462727,12.317391,BFA
GSM,613,1,52,2106,0,-1.495171,12.3452,BFA
GSM,613,1,52,2296,0,-1.497257,12.341185,BFA
GSM,613,1,60,1424,0,-1.5181732177734,12.375411987305,BFA
GSM,613,1,60,1665,0,-1.519547,12.363052,BFA
GSM,613,1,60,1421,0,-1.510963,12.375206,BFA
GSM,613,1,60,1512,0,-1.519289,12.360427,BFA
GSM,613,1,60,1660,0,-1.51886,12.371292,BFA
GSM,613,1,60,1461,0,-1.50238,12.368374,BFA
GSM,613,1,60,20242,0,-1.520233,12.358246,BFA
GSM,613,1,60,1406,0,-1.5401458740234,12.360305786133,BFA
GSM,613,1,60,1704,0,-1.510391,12.372665,BFA
GSM,613,1,60,1701,0,-1.511993,12.369919,BFA
GSM,613,1,60,1425,0,-1.5140533447266,12.374038696289,BFA
GSM,613,1,61,7910,0,-2.0166778564453,12.82585144043,BFA
GSM,613,1,61,1652,0,-1.51165,12.379532,BFA
GSM,613,1,61,1434,0,-1.5167999267578,12.389144897461,BFA
GSM,613,1,61,3362,0,-1.503983,12.401047,BFA
GSM,613,1,61,8380,0,-1.7736053466797,12.527847290039,BFA
GSM,613,1,70,8664,0,-4.3141937255859,11.16828918457,BFA
GSM,613,1,61,1486,0,-1.511307,12.376099,BFA
GSM,613,1,61,7001,0,-2.0551300048828,12.849197387695,BFA
GSM,613,1,70,8585,0,-4.3004608154297,11.183395385742,BFA
GSM,613,1,61,1526,0,-1.5044403076172,12.378158569336,BFA
GSM,613,1,70,8561,0,-4.2894744873047,11.169662475586,BFA
GSM,613,1,70,8584,0,-4.2469024658203,11.227340698242,BFA
GSM,613,1,61,3390,0,-1.498489,12.419357,BFA
GSM,613,1,61,7961,0,-2.1375274658203,12.880783081055,BFA
GSM,613,1,703,3573,0,-4.8017120361328,10.39924621582,BFA
GSM,613,1,70,8880,0,-4.327927,11.179962,BFA
GSM,613,1,80,9422,0,-4.7563934326172,10.646438598633,BFA
GSM,613,2,60,1506,0,-1.5387725830078,12.361679077148,BFA
GSM,613,1,70,10466,0,-4.294968,11.186142,BFA
GSM,613,1,70,10522,0,-4.2469024658203,11.227340698242,BFA
GSM,613,1,306,271,0,-1.0842132568359,13.074417114258,BFA
GSM,613,1,70,8882,0,-4.3279266357422,11.17790222168,BFA
GSM,613,1,70,8902,0,-4.308014,11.178589,BFA
GSM,613,1,80,9060,0,-4.777679,10.474777,BFA
GSM,613,1,80,10441,0,-4.7495269775391,10.645065307617,BFA
GSM,613,1,80,10630,0,-4.7357940673828,10.781021118164,BFA
GSM,613,1,80,9240,0,-5.0022125244141,10.47477722168,BFA
GSM,613,1,80,9431,0,-4.7357940673828,10.781021118164,BFA
GSM,613,2,60,1466,0,-1.5154266357422,12.367172241211,BFA
GSM,613,2,101,6823,0,-1.529909,12.342078,BFA
GSM,613,2,60,1705,0,-1.5154266357422,12.367172241211,BFA
GSM,613,2,101,2261,0,-1.498032,12.359848,BFA
GSM,613,2,101,113,0,-1.528767,12.331859,BFA
GSM,613,2,101,5993,0,-1.548042,12.338676,BFA
GSM,613,2,101,4363,0,-1.51984,12.365333,BFA
GSM,613,2,102,313,0,-1.484184,12.403564,BFA
GSM,613,2,101,3593,0,-1.541519,12.356186,BFA
GSM,613,2,101,7022,0,-1.474571,12.354126,BFA
GSM,613,2,101,6681,0,-1.5442657470703,12.36442565918,BFA
GSM,613,2,101,6773,0,-1.522054,12.362477,BFA
GSM,613,2,101,2642,0,-1.494239,12.358933,BFA
GSM,613,2,101,6393,0,-1.531906,12.369723,BFA
GSM,613,2,102,733,0,-1.45286,12.366215,BFA
GSM,613,2,107,543,0,-1.587524,12.388458,BFA
GSM,613,2,107,2033,0,-1.616307,12.38718,BFA
GSM,613,2,107,173,0,-1.5428924560547,12.806625366211,BFA
GSM,613,2,102,6813,0,-1.509857,12.390137,BFA
GSM,613,2,102,6761,0,-1.531906,12.343655,BFA
GSM,613,2,102,3522,0,-1.487274,12.288895,BFA
GSM,613,2,102,7013,0,-1.452975,12.37211,BFA
GSM,613,2,102,3223,0,-1.486282,12.298508,BFA
GSM,613,2,102,6693,0,-1.483017,12.382553,BFA
GSM,613,2,107,643,0,-1.5497589111328,12.378158569336,BFA
GSM,613,2,102,4463,0,-1.466446,12.401505,BFA
GSM,613,2,102,6783,0,-1.523929,12.303977,BFA
GSM,613,2,102,4473,0,-1.485659,12.304526,BFA
GSM,613,2,107,2631,0,-1.553471,12.421727,BFA
GSM,613,2,201,6293,0,-0.53489685058594,12.218856811523,BFA
GSM,613,2,107,3632,0,-1.577225,12.328033,BFA
GSM,613,2,201,2582,0,-0.372505,11.784554,BFA
GSM,613,2,107,4541,0,-1.57978,12.387171,BFA
GSM,613,2,107,4533,0,-1.566925,12.349548,BFA
GSM,613,2,301,202,0,-0.028839,14.031601,BFA
GSM,613,2,107,4552,0,-1.550789,12.389145,BFA
GSM,613,2,107,2632,0,-1.519699,12.383499,BFA
GSM,613,2,107,4441,0,-1.569377,12.391892,BFA
GSM,613,2,305,2716,0,-1.2957000732422,14.352951049805,BFA
GSM,613,2,301,6353,0,0.01945,14.215623,BFA
GSM,613,2,301,1781,0,-0.226822,14.444962,BFA
GSM,613,2,304,1563,0,-1.7585,12.236023,BFA
GSM,613,2,301,3641,0,-0.031586,14.021301,BFA
GSM,613,2,305,3143,0,-2.2913360595703,13.605880737305,BFA
GSM,613,2,306,302,0,-1.707688,12.278938,BFA
GSM,613,2,306,661,0,-0.538558,12.2184,BFA
GSM,613,2,305,2713,0,-1.2957000732422,14.352951049805,BFA
GSM,613,2,305,2714,0,-1.2957000732422,14.352951049805,BFA
GSM,613,2,302,1591,0,-1.51268,13.123169,BFA
GSM,613,2,503,5352,0,-0.124282,12.164613,BFA
GSM,613,2,306,5543,0,-1.072311,12.834091,BFA
GSM,613,2,306,3882,0,-0.663528,12.24495,BFA
GSM,613,2,503,3251,0,-0.155511,12.669824,BFA
GSM,613,2,306,3431,0,-1.341019,12.543411,BFA
GSM,613,2,503,801,0,0.46223,12.926597,BFA
GSM,613,2,503,1282,0,-0.156501,12.764499,BFA
GSM,613,2,402,33,0,-4.4542694091797,11.386642456055,BFA
GSM,613,2,306,6582,0,-0.705643,12.250443,BFA
GSM,613,2,503,812,0,-0.228654,12.237396,BFA
GSM,613,2,503,3252,0,-0.131836,12.165299,BFA
GSM,613,2,503,6311,0,-0.250625,12.16942,BFA
GSM,613,2,503,6011,0,-0.056995,12.779492,BFA
GSM,613,2,306,4033,0,-0.74913024902344,12.260055541992,BFA
GSM,613,2,306,5761,0,-1.191329,12.460556,BFA
GSM,613,2,503,5071,0,-0.43464660644531,12.190017700195,BFA
GSM,613,2,402,5563,0,-4.3032073974609,11.203994750977,BFA
GSM,613,1,41,20525,0,-1.5579986572266,12.328720092773,BFA
GSM,613,1,41,20565,0,-1.565552,12.329407,BFA
GSM,613,1,50,2064,0,-1.4742279052734,12.374038696289,BFA
GSM,613,1,50,12000,0,-1.460363,12.407552,BFA
GSM,613,1,51,5002,0,-1.502447,12.3115,BFA
GSM,613,1,51,2164,0,-1.519326,12.330191,BFA
GSM,613,1,50,12001,0,-1.43383,12.391205,BFA
GSM,613,1,51,5056,0,-1.533279,12.314301,BFA
GSM,613,1,50,19192,0,-1.4838409423828,12.361679077148,BFA
GSM,613,1,51,5054,0,-1.528332,12.32706,BFA
GSM,613,1,51,1064,0,-1.511722,12.331753,BFA
GSM,613,1,51,2166,0,-1.526505,12.317825,BFA
GSM,613,1,51,1066,0,-1.514603,12.319794,BFA
GSM,613,1,51,1221,0,-1.479034,12.273789,BFA
GSM,613,1,51,1171,0,-1.515074,12.329395,BFA
GSM,613,1,51,1065,0,-1.505127,12.319107,BFA
GSM,613,1,50,12006,0,-1.468222,12.398516,BFA
GSM,613,1,51,5350,0,-1.523495,12.320309,BFA
GSM,613,1,52,2216,0,-1.500293,12.335367,BFA
GSM,613,1,52,2292,0,-1.49624,12.334725,BFA
GSM,613,1,52,20344,0,-1.475143,12.347031,BFA
GSM,613,1,51,20271,0,-1.534378,12.256485,BFA
GSM,613,1,52,20266,0,-1.514511,12.336044,BFA
GSM,613,1,52,1136,0,-1.496372,12.356701,BFA
GSM,613,1,60,1200,0,-1.5195465087891,12.371292114258,BFA
GSM,613,1,60,20352,0,-1.544495,12.356415,BFA
GSM,613,1,60,20355,0,-1.531318,12.359913,BFA
GSM,613,1,61,1076,0,-1.501007,12.419357,BFA
GSM,613,1,61,1082,0,-1.49826,12.420044,BFA
GSM,613,1,60,1702,0,-1.5195465087891,12.369918823242,BFA
GSM,613,1,60,1471,0,-1.531219,12.370949,BFA
GSM,613,1,61,1025,0,-1.524604,12.381868,BFA
GSM,613,1,60,1405,0,-1.522914,12.368249,BFA
GSM,613,1,60,1410,0,-1.525983,12.36777,BFA
GSM,613,1,61,1081,0,-1.4865875244141,12.423477172852,BFA
GSM,613,1,60,1685,0,-1.511498,12.34502,BFA
GSM,613,1,60,1504,0,-1.5346527099609,12.361679077148,BFA
GSM,613,1,60,1684,0,-1.52861,12.363602,BFA
GSM,613,1,61,7912,0,-1.9480133056641,12.769546508789,BFA
GSM,613,1,61,1484,0,-1.5113067626953,12.378158569336,BFA
GSM,613,1,61,7921,0,-2.2872161865234,12.623977661133,BFA
GSM,613,1,61,7962,0,-2.1732330322266,12.902755737305,BFA
GSM,613,1,61,1645,0,-1.5140533447266,12.379531860352,BFA
GSM,613,1,61,3360,0,-1.499634,12.415237,BFA
GSM,613,1,61,3364,0,-1.500778,12.403336,BFA
GSM,613,1,61,4304,0,-1.9164276123047,12.721481323242,BFA
GSM,613,1,61,8412,0,-1.4948272705078,12.417984008789,BFA
GSM,613,1,80,10442,0,-4.7536468505859,10.647811889648,BFA
GSM,613,1,231,30932,0,-2.6401519775391,12.45231628418,BFA
GSM,613,1,302,6983,0,-2.3407745361328,13.100509643555,BFA
GSM,613,1,70,8832,0,-4.404832,11.016541,BFA
GSM,613,1,80,10550,0,-4.7811126708984,10.103988647461,BFA
GSM,613,1,80,9424,0,-4.7536468505859,10.647811889648,BFA
GSM,613,1,80,9410,0,-4.751591,10.702057,BFA
GSM,613,1,306,2771,0,-1.0814666748047,13.06755065918,BFA
GSM,613,1,100,11081,0,-1.4701080322266,12.335586547852,BFA
GSM,613,2,101,2311,0,-1.503891,12.330643,BFA
GSM,613,2,101,5193,0,-1.547867,12.32466,BFA
GSM,613,2,101,6743,0,-1.501007,12.312241,BFA
GSM,613,2,101,3591,0,-1.531296,12.369156,BFA
GSM,613,2,101,3511,0,-1.507187,12.340736,BFA
GSM,613,2,101,4583,0,-1.521804,12.353668,BFA
GSM,613,2,101,631,0,-1.503982,12.393775,BFA
GSM,613,2,101,112,0,-1.52005,12.332995,BFA
GSM,613,2,102,2622,0,-1.471921,12.389892,BFA
GSM,613,2,102,1152,0,-1.485177,12.303704,BFA
GSM,613,2,102,4421,0,-1.437836,12.44854,BFA
GSM,613,2,107,261,0,-1.546884,12.358607,BFA
GSM,613,2,102,4483,0,-1.497574,12.417435,BFA
GSM,613,2,102,2653,0,-1.505689,12.398915,BFA
GSM,613,2,107,303,0,-1.6088104248047,12.33283996582,BFA
GSM,613,2,102,7012,0,-1.43692,12.400761,BFA
GSM,613,2,102,6762,0,-1.525497,12.325211,BFA
GSM,613,2,107,453,0,-1.579285,12.336273,BFA
GSM,613,2,102,4481,0,-1.4701080322266,12.389144897461,BFA
GSM,613,2,107,2032,0,-1.58226,12.37587,BFA
GSM,613,2,107,451,0,-1.58107,12.376785,BFA
GSM,613,2,102,4392,0,-1.489584,12.41349,BFA
GSM,613,2,102,4453,0,-1.476266,12.353683,BFA
GSM,613,2,102,4461,0,-1.386123,12.409959,BFA
GSM,613,2,107,5831,0,-1.582993,12.384476,BFA
GSM,613,2,107,8133,0,-1.590271,12.310181,BFA
GSM,613,2,107,4573,0,-1.598613,12.348243,BFA
GSM,613,2,107,6712,0,-1.5840911865234,12.383651733398,BFA
GSM,613,2,201,2581,0,-0.374222,11.786728,BFA
GSM,613,2,107,6832,0,-1.581345,12.329636,BFA
GSM,613,2,107,2612,0,-1.566816,12.366276,BFA
GSM,613,2,107,8161,0,-1.613644,12.389104,BFA
GSM,613,2,107,2611,0,-1.577225,12.388229,BFA
GSM,613,2,107,2673,0,-1.611441,12.394637,BFA
GSM,613,2,201,583,0,-0.96199035644531,11.09001159668,BFA
GSM,613,2,306,551,0,-1.073568,12.940521,BFA
GSM,613,2,302,1592,0,-1.703481,12.816086,BFA
GSM,613,2,306,662,0,-0.656662,12.243576,BFA
GSM,613,2,305,2711,0,-1.256215,14.541478,BFA
GSM,613,2,305,3841,0,-1.5099334716797,13.151321411133,BFA
GSM,613,2,301,1743,0,0.032272,14.388657,BFA
GSM,613,2,305,3041,0,-1.509933,13.204193,BFA
GSM,613,2,301,6351,0,0.060196,14.382248,BFA
GSM,613,2,305,742,0,-1.526413,13.329849,BFA
GSM,613,2,306,651,0,-1.242485,12.637024,BFA
GSM,613,2,305,3141,0,-2.2899627685547,13.608627319336,BFA
GSM,613,2,304,1561,0,-1.687088,12.294045,BFA
GSM,613,2,303,2822,0,-1.1116790771484,11.69563293457,BFA
GSM,613,2,306,3432,0,-1.394057,12.390043,BFA
GSM,613,2,503,1212,0,0.76148986816406,11.099624633789,BFA
GSM,613,2,306,6562,0,-1.333122,12.504158,BFA
GSM,613,2,503,212,0,0.362362,12.068794,BFA
GSM,613,2,503,6511,0,0.971179,13.075112,BFA
GSM,613,2,306,3283,0,-1.03981,12.363053,BFA
GSM,613,2,503,6502,0,0.79444885253906,11.122970581055,BFA
GSM,613,2,503,3913,0,1.2586212158203,12.382278442383,BFA
GSM,613,2,503,803,0,0.486832,12.653503,BFA
GSM,613,2,306,2203,0,-2.3723602294922,12.564926147461,BFA
GSM,613,1,50,2086,0,-1.482038,12.383137,BFA
GSM,613,1,50,10672,0,-1.457062,12.33593,BFA
GSM,613,1,51,1030,0,-1.512566,12.311325,BFA
GSM,613,1,51,2104,0,-1.5016937255859,12.367172241211,BFA
GSM,613,1,50,5482,0,-1.4769744873047,12.37678527832,BFA
GSM,613,1,50,20360,0,-1.459808,12.383652,BFA
GSM,613,1,51,9372,0,-1.548843,12.289353,BFA
GSM,613,1,51,9371,0,-1.50857,12.291876,BFA
GSM,613,1,51,20261,0,-1.4989471435547,12.343826293945,BFA
GSM,613,1,51,20262,0,-1.5085601806641,12.338333129883,BFA
GSM,613,1,60,1054,0,-1.5319061279297,12.37678527832,BFA
GSM,613,1,60,1416,0,-1.533108,12.361164,BFA
GSM,613,1,61,1075,0,-1.496201,12.413406,BFA
GSM,613,1,61,1022,0,-1.5470123291016,12.37678527832,BFA
GSM,613,1,60,5420,0,-1.5470123291016,12.37678527832,BFA
GSM,613,1,60,20356,0,-1.545914,12.356735,BFA
GSM,613,1,61,1072,0,-1.496658,12.417068,BFA
GSM,613,1,60,20245,0,-1.510595,12.353221,BFA
GSM,613,1,60,20351,0,-1.531906,12.360764,BFA
GSM,613,1,60,1056,0,-1.536026,12.365112,BFA
GSM,613,1,60,1404,0,-1.534159,12.372731,BFA
GSM,613,1,60,1666,0,-1.5195465087891,12.367172241211,BFA
GSM,613,1,60,1515,0,-1.5168,12.358932,BFA
GSM,613,1,60,1470,0,-1.536713,12.377472,BFA
GSM,613,1,61,3361,0,-1.501419,12.392441,BFA
GSM,613,1,70,8576,0,-4.3279266357422,11.17790222168,BFA
GSM,613,1,61,7301,0,-2.2570037841797,12.961807250977,BFA
GSM,613,1,61,3396,0,-1.50444,12.410088,BFA
GSM,613,1,61,7922,0,-2.2872161865234,12.623977661133,BFA
GSM,613,1,61,7960,0,-2.0688629150391,12.84782409668,BFA
GSM,613,1,61,1646,0,-1.515884,12.381363,BFA
GSM,613,1,61,1435,0,-1.513367,12.380219,BFA
GSM,613,1,61,4305,0,-1.9480133056641,12.75032043457,BFA
GSM,613,1,61,1655,0,-1.4948272705078,12.37678527832,BFA
GSM,613,1,61,1521,0,-1.50959,12.385712,BFA
GSM,613,1,61,3340,0,-1.478348,12.426224,BFA
GSM,613,1,70,8572,0,-4.328842,11.182938,BFA
GSM,613,1,61,7002,0,-1.9754791259766,12.795639038086,BFA
GSM,613,1,61,20290,0,-1.5373992919922,12.45231628418,BFA
GSM,613,1,61,8381,0,-1.7255401611328,12.49626159668,BFA
GSM,613,1,70,8564,0,-4.303207,11.168976,BFA
GSM,613,1,61,20386,0,-1.554794,12.390518,BFA
GSM,613,1,70,10521,0,-4.014817,11.187862,BFA
GSM,613,1,70,10434,0,-4.2469024658203,11.227340698242,BFA
GSM,613,1,80,10440,0,-4.7495269775391,10.671157836914,BFA
GSM,613,1,70,8851,0,-4.0312957763672,11.191635131836,BFA
GSM,613,1,70,8912,0,-4.4185638427734,10.988388061523,BFA
GSM,613,1,70,10395,0,-4.315153,11.177685,BFA
GSM,613,1,70,8850,0,-4.2455291748047,11.227340698242,BFA
GSM,613,1,306,2773,0,-1.0814666748047,13.06755065918,BFA
GSM,613,2,101,5191,0,-1.548386,12.341766,BFA
GSM,613,2,101,6391,0,-1.525864,12.374039,BFA
GSM,613,2,101,6772,0,-1.515856,12.358203,BFA
GSM,613,2,101,6112,0,-1.507874,12.396011,BFA
GSM,613,2,101,181,0,-1.522568,12.398209,BFA
GSM,613,2,101,7041,0,-1.492705,12.371292,BFA
GSM,613,2,101,101,0,-1.527786,12.36386,BFA
GSM,613,2,101,6791,0,-1.518402,12.383836,BFA
GSM,613,2,101,6822,0,-1.520462,12.343552,BFA
GSM,613,2,102,312,0,-1.387051,12.408432,BFA
GSM,613,2,102,4563,0,-1.492081,12.404556,BFA
GSM,613,2,102,2052,0,-1.457336,12.353027,BFA
GSM,613,2,102,4413,0,-1.469947,12.324035,BFA
GSM,613,2,102,4562,0,-1.470857,12.403252,BFA
GSM,613,2,102,2621,0,-1.47685,12.40138,BFA
GSM,613,2,107,1163,0,-1.566925,12.313614,BFA
GSM,613,2,107,263,0,-1.555527,12.353439,BFA
GSM,613,2,102,4451,0,-1.458511,12.398656,BFA
GSM,613,2,102,3221,0,-1.400362,12.403882,BFA
GSM,613,2,102,721,0,-1.469943,12.394583,BFA
GSM,613,2,102,6763,0,-1.536328,12.320123,BFA
GSM,613,2,107,542,0,-1.565552,12.393402,BFA
GSM,613,2,102,6692,0,-1.471138,12.377815,BFA
GSM,613,2,102,4471,0,-1.462143,12.332291,BFA
GSM,613,2,102,6781,0,-1.527958,12.323227,BFA
GSM,613,2,102,7011,0,-1.462212,12.398758,BFA
GSM,613,2,107,6021,0,-1.576309,12.416153,BFA
GSM,613,2,301,1503,0,-0.170288,13.663559,BFA
GSM,613,2,107,4571,0,-1.5785980224609,12.38639831543,BFA
GSM,613,2,107,6713,0,-1.5840911865234,12.385025024414,BFA
GSM,613,2,201,3201,0,-0.251999,12.167359,BFA
GSM,613,2,107,4542,0,-1.565667,12.390656,BFA
GSM,613,2,201,6292,0,-0.487747,12.201462,BFA
GSM,613,2,201,2583,0,-0.385722,11.78214,BFA
GSM,613,2,107,5932,0,-1.553113,12.331305,BFA
GSM,613,2,107,2571,0,-1.534653,12.307663,BFA
GSM,613,2,201,3921,0,-0.62733,12.611802,BFA
GSM,613,2,107,5832,0,-1.582169,12.379807,BFA
GSM,613,2,107,2562,0,-1.562991,12.312465,BFA
GSM,613,2,107,4443,0,-1.555252,12.36351,BFA
GSM,613,2,107,4572,0,-1.571339,12.339706,BFA
GSM,613,2,301,201,0,-0.030212,14.030914,BFA
GSM,613,2,107,2672,0,-1.584778,12.383652,BFA
GSM,613,2,107,6833,0,-1.583405,12.32666,BFA
GSM,613,2,201,571,0,-0.380859,11.784439,BFA
GSM,613,2,107,4531,0,-1.557008,12.36381,BFA
GSM,613,2,305,5391,0,-1.5126800537109,13.144454956055,BFA
GSM,613,2,304,6283,0,-1.553879,12.181778,BFA
GSM,613,2,305,4162,0,-1.5085601806641,13.152694702148,BFA
GSM,613,2,302,421,0,-2.291336,13.607941,BFA
GSM,613,2,302,2302,0,-2.4369049072266,11.934585571289,BFA
GSM,613,2,302,21,0,-2.0359039306641,12.842330932617,BFA
GSM,613,2,305,2712,0,-1.27681,14.342137,BFA
GSM,613,2,301,1751,0,0.091324,14.376755,BFA
GSM,613,2,306,1672,0,-1.746826,12.256966,BFA
GSM,613,2,304,1613,0,-2.080537,11.539765,BFA
GSM,613,2,305,941,0,-2.0537567138672,13.833847045898,BFA
GSM,613,2,306,653,0,-1.377753,12.392511,BFA
GSM,613,2,306,6643,0,-1.334146,12.405007,BFA
GSM,613,2,306,5172,0,-1.042801,12.498332,BFA
GSM,613,2,402,681,0,-3.928528,11.19484,BFA
GSM,613,2,306,6291,0,-0.51017761230469,12.209243774414,BFA
GSM,613,2,306,2223,0,-2.350388,12.42691,BFA
GSM,613,2,306,5633,0,-1.273291,12.435127,BFA
GSM,613,2,503,813,0,-0.254059,12.168047,BFA
GSM,613,2,402,5643,0,-3.885384,11.197472,BFA
GSM,613,2,402,682,0,-3.909897,11.19603,BFA
GSM,613,2,306,6563,0,-1.338638,12.415512,BFA
GSM,613,1,50,2256,0,-1.4604949951172,12.374038696289,BFA
GSM,613,1,41,30561,0,-1.530938,12.309624,BFA
GSM,613,1,50,3284,0,-1.4742279052734,12.378158569336,BFA
GSM,613,1,50,20396,0,-1.462555,12.338333,BFA
GSM,613,1,51,2165,0,-1.509184,12.307746,BFA
GSM,613,1,51,1215,0,-1.4467620849609,12.26692199707,BFA
GSM,613,1,51,2280,0,-1.531563,12.265205,BFA
GSM,613,1,50,19196,0,-1.4810943603516,12.363052368164,BFA
GSM,613,1,51,1216,0,-1.477524,12.310043,BFA
GSM,613,1,51,5351,0,-1.505258,12.309631,BFA
GSM,613,1,51,2226,0,-1.4879608154297,12.338333129883,BFA
GSM,613,1,51,5050,0,-1.525628,12.327935,BFA
GSM,613,1,52,2224,0,-1.49044,12.356997,BFA
GSM,613,1,52,1134,0,-1.491966,12.366257,BFA
GSM,613,1,52,5521,0,-1.469421,12.364426,BFA
GSM,613,1,52,5520,0,-1.474436,12.37269,BFA
GSM,613,1,52,20264,0,-1.493969,12.348118,BFA
GSM,613,1,51,9376,0,-1.531906,12.249069,BFA
GSM,613,1,60,1454,0,-1.534375,12.346567,BFA
GSM,613,1,60,1055,0,-1.52861,12.368546,BFA
GSM,613,1,60,1456,0,-1.5181732177734,12.343826293945,BFA
GSM,613,1,60,1400,0,-1.5332794189453,12.368545532227,BFA
GSM,613,1,60,1052,0,-1.537949,12.371567,BFA
GSM,613,1,60,1681,0,-1.519089,12.351608,BFA
GSM,613,1,60,1475,0,-1.534824,12.366829,BFA
GSM,613,1,61,1642,0,-1.514511,12.378159,BFA
GSM,613,1,61,1654,0,-1.506731,12.383945,BFA
GSM,613,1,61,1656,0,-1.495285,12.376785,BFA
GSM,613,1,61,3395,0,-1.498947,12.419586,BFA
GSM,613,1,61,1436,0,-1.533966,12.372665,BFA
GSM,613,1,61,3365,0,-1.5126800537109,12.390518188477,BFA
GSM,613,1,61,7302,0,-2.2583770751953,12.954940795898,BFA
GSM,613,1,61,1485,0,-1.503239,12.372837,BFA
GSM,613,1,61,8382,0,-1.7955780029297,12.544326782227,BFA
GSM,613,1,61,3381,0,-1.540146,12.381592,BFA
GSM,613,1,61,7300,0,-2.2473907470703,12.94807434082,BFA
GSM,613,1,61,7330,0,-2.2872161865234,12.623977661133,BFA
GSM,613,1,70,8571,0,-4.297028,11.166916,BFA
GSM,613,1,61,3366,0,-1.500778,12.400131,BFA
GSM,613,1,61,1431,0,-1.514053,12.377701,BFA
GSM,613,1,61,1651,0,-1.499501,12.379428,BFA
GSM,613,1,70,10420,0,-4.2455291748047,11.227340698242,BFA
GSM,613,1,70,11000,0,-4.294968,11.184769,BFA
GSM,613,1,80,9430,0,-4.7357940673828,10.781021118164,BFA
GSM,613,1,70,8830,0,-4.289818,11.167603,BFA
GSM,613,2,101,2733,0,-1.548868,12.362049,BFA
GSM,613,2,101,6793,0,-1.519547,12.382278,BFA
GSM,613,2,101,2313,0,-1.50444,12.310181,BFA
GSM,613,2,101,7023,0,-1.482664,12.355107,BFA
GSM,613,2,101,2263,0,-1.517059,12.335268,BFA
GSM,613,2,101,671,0,-1.514053,12.373276,BFA
GSM,613,2,101,5992,0,-1.53511,12.344742,BFA
GSM,613,2,101,6741,0,-1.497823,12.344138,BFA
GSM,613,2,102,4561,0,-1.492424,12.414551,BFA
GSM,613,2,107,452,0,-1.561162,12.343199,BFA
GSM,613,2,102,4411,0,-1.429333,12.394005,BFA
GSM,613,2,102,3523,0,-1.521522,12.302334,BFA
GSM,613,2,102,3433,0,-1.4289093017578,12.459182739258,BFA
GSM,613,2,102,6782,0,-1.490707,12.291183,BFA
GSM,613,2,102,3521,0,-1.50547,12.32666,BFA
GSM,613,2,102,2623,0,-1.481094,12.382082,BFA
GSM,613,2,102,2053,0,-1.477724,12.355437,BFA
GSM,613,2,201,691,0,-0.38475,11.770248,BFA
GSM,613,2,107,6801,0,-1.542264,12.357396,BFA
GSM,613,2,107,4553,0,-1.566238,12.395737,BFA
GSM,613,2,107,4601,0,-1.5689849853516,12.31086730957,BFA
GSM,613,2,107,8163,0,-1.6115570068359,12.37678527832,BFA
GSM,613,2,201,3952,0,-0.376482,12.614977,BFA
GSM,613,2,107,7061,0,-1.574523,12.307783,BFA
GSM,613,2,107,4401,0,-1.5689849853516,12.31086730957,BFA
GSM,613,2,107,6252,0,-1.544952,12.366074,BFA
