space_time_id,pop,rwi,error,wealth
2022_1_30_-1.0309_13.2438,85.86638713810824,-0.623,0.337,25759.91614143247
2022_1_30_-1.0309_13.2438,79.08086372665332,-0.348,0.306,39540.43186332666
2022_1_30_-1.0309_13.2438,73.60759189770877,-0.348,0.306,36803.795948854386
2022_1_30_-1.0309_13.2438,76.177706211442,-0.348,0.306,38088.853105721
2022_1_30_-1.0309_13.2438,105.05743767166057,-0.588,0.306,42022.97506866423
2022_1_30_-1.0309_13.2438,107.19226583611452,-0.588,0.306,42876.906334445805
2022_1_30_-1.0309_13.2438,93.66838524083462,-0.379,0.303,46834.192620417314
2022_1_30_-1.0309_13.2438,83.81417742583821,-0.379,0.303,41907.0887129191
2022_1_30_-1.0309_13.2438,67.37013141913943,-0.379,0.303,33685.06570956971
2022_1_30_-1.0309_13.2438,60.29663370801367,-0.366,0.302,30148.316854006836
2022_1_30_-1.0309_13.2438,54.89551393358718,-0.366,0.302,27447.75696679359
2022_1_30_-1.0309_13.2438,47.30187941891233,-0.682,0.301,14190.563825673698
2022_1_30_-1.0309_13.2438,46.453086264201765,-0.682,0.301,13935.925879260529
2022_1_30_-1.0309_13.2438,60.53498028834623,-0.682,0.301,18160.49408650387
2022_1_30_-1.0309_13.2438,73.13991521492746,-0.344,0.298,36569.95760746373
2022_1_30_-1.0309_13.2438,68.77155976697405,-0.344,0.298,34385.77988348703
2022_1_30_-1.0309_13.2438,5.303295617938776,-0.344,0.298,2651.647808969388
2022_1_30_-1.0309_13.2438,50.26751300799764,-0.104,0.336,30160.507804798584
2022_1_30_-1.0309_13.2438,114.22755437414008,-0.104,0.336,68536.53262448405
2022_1_30_-1.0309_13.2438,106.9924115028138,-0.104,0.336,64195.44690168828
2022_1_30_-1.0309_13.2438,98.06948470723674,-0.453,0.308,39227.79388289469
2022_1_30_-1.0309_13.2438,88.48772335105257,-0.453,0.308,35395.08934042103
2022_1_30_-1.0309_13.2438,86.19651688674422,-0.453,0.308,34478.606754697685
2022_1_30_-1.0309_13.2438,144.6889521586542,-0.296,0.308,72344.4760793271
2022_1_30_-1.0309_13.2438,134.37663823787307,-0.296,0.308,67188.31911893653
2022_1_30_-1.0309_13.2438,152.86516876505115,-0.737,0.306,45859.55062951535
2022_1_30_-1.0309_13.2438,120.15415219187828,-0.737,0.306,36046.245657563486
2022_1_30_-1.0309_13.2438,73.96358335548081,-0.737,0.306,22189.07500664424
2022_1_30_-1.0309_13.2438,58.2840653043689,-0.665,0.32,17485.21959131067
2022_1_30_-1.0309_13.2438,51.49253554591001,-0.665,0.32,15447.760663773002
2022_1_30_-1.0309_13.2438,51.67334111840688,-0.665,0.32,15502.002335522064
2022_1_30_-1.0309_13.2438,58.31083732841989,-0.682,0.301,17493.25119852597
2022_1_30_-1.0309_13.2438,63.8330157370126,-0.682,0.301,19149.90472110378
2022_1_30_-1.0309_13.2438,79.81754604197262,-0.843,0.312,23945.263812591787
2022_1_30_-1.0309_13.2438,31.02091538839533,-0.843,0.312,9306.2746165186
2022_1_30_-1.0309_13.2438,3.170620513355217,-0.104,0.336,1902.3723080131301
2022_1_30_-1.0309_13.2438,74.40555932464025,-0.104,0.336,44643.33559478415
2022_1_30_-1.0309_13.2438,94.38977339748378,-0.104,0.336,56633.86403849027
2022_1_30_-1.0309_13.2438,84.23371734060281,-0.453,0.308,33693.48693624113
2022_1_30_-1.0309_13.2438,83.99458455658738,-0.453,0.308,33597.83382263495
2022_1_30_-1.0309_13.2438,104.41916231164144,-0.453,0.308,41767.66492465658
2022_1_30_-1.0309_13.2438,178.48943288048582,-0.296,0.308,89244.7164402429
2022_1_30_-1.0309_13.2438,186.30354941451284,-0.296,0.308,93151.77470725642
2022_1_30_-1.0309_13.2438,159.30257059482832,-0.737,0.306,47790.7711784485
2022_1_30_-1.0309_13.2438,121.1930505939718,-0.737,0.306,36357.91517819154
2022_1_30_-1.0309_13.2438,73.47079323065783,-0.737,0.306,22041.23796919735
2022_1_30_-1.0309_13.2438,54.79676968385993,-0.665,0.32,16439.03090515798
2022_1_30_-1.0309_13.2438,50.062335720736776,-0.665,0.32,15018.700716221032
2022_1_30_-1.0309_13.2438,63.20690421598397,-0.665,0.32,18962.07126479519
2022_1_30_-1.0309_13.2438,95.76664469935376,-0.665,0.32,28729.993409806128
2022_1_30_-1.0309_13.2438,90.94688034739104,-0.843,0.312,27284.064104217312
2022_1_30_-1.0309_13.2438,44.23671606766989,-0.843,0.312,13271.014820300967
2022_1_30_-1.0309_13.2438,0.080199975140117,-0.843,0.312,24.059992542035097
2022_1_30_-1.0309_13.2438,13.69815600888517,-0.104,0.336,8218.893605331103
2022_1_30_-1.0309_13.2438,96.20543680653536,-0.104,0.336,57723.26208392122
2022_1_30_-1.0309_13.2438,79.84327273623452,-0.453,0.308,31937.30909449381
2022_1_30_-1.0309_13.2438,72.48791433154325,-0.453,0.308,28995.1657326173
2022_1_30_-1.0309_13.2438,86.77841992808409,-0.453,0.308,34711.36797123364
2022_1_30_-1.0309_13.2438,119.93404012222562,-0.296,0.308,59967.02006111281
2022_1_30_-1.0309_13.2438,116.1967449670415,-0.296,0.308,58098.37248352075
2022_1_30_-1.0309_13.2438,83.27365463576491,-0.737,0.306,24982.096390729475
2022_1_30_-1.0309_13.2438,77.01575977270619,-0.737,0.306,23104.727931811856
2022_1_30_-1.0309_13.2438,63.21510162302206,-0.737,0.306,18964.530486906617
2022_1_30_-1.0309_13.2438,51.57675069779468,-0.665,0.32,15473.025209338404
2022_1_30_-1.0309_13.2438,50.44290126298815,-0.665,0.32,15132.870378896445
2022_1_30_-1.0309_13.2438,68.18051507633083,-0.665,0.32,20454.15452289925
2022_1_30_-1.0309_13.2438,107.77041675203712,-0.497,0.301,43108.16670081485
2022_1_30_-1.0309_13.2438,64.86974545262996,-0.497,0.301,25947.898181051984
2022_1_30_-1.0309_13.2438,1.318705746936144,-0.843,0.312,527.4822987744576
2022_1_30_-1.0309_13.2438,26.89321135014051,-0.548,0.303,10757.284540056204
2022_1_30_-1.0309_13.2438,68.06286677147226,-0.548,0.303,27225.1467085889
2022_1_30_-1.0309_13.2438,73.5998580106284,-0.453,0.308,29439.943204251358
2022_1_30_-1.0309_13.2438,89.65060171927567,-0.684,0.307,26895.1805157827
2022_1_30_-1.0309_13.2438,91.527189493647,-0.684,0.307,27458.1568480941
2022_1_30_-1.0309_13.2438,83.63739026007312,-0.684,0.307,25091.217078021935
2022_1_30_-1.0309_13.2438,75.81253857863167,-0.495,0.302,30325.01543145267
2022_1_30_-1.0309_13.2438,75.8188903844957,-0.495,0.302,30327.55615379828
2022_1_30_-1.0309_13.2438,65.78906526254886,-0.495,0.302,26315.626105019543
2022_1_30_-1.0309_13.2438,50.61597322657941,-0.517,0.302,20246.389290631767
2022_1_30_-1.0309_13.2438,49.03541197147582,-0.517,0.302,19614.164788590326
2022_1_30_-1.0309_13.2438,51.58366425349214,-0.497,0.301,20633.465701396854
2022_1_30_-1.0309_13.2438,25.63708348317305,-0.497,0.301,10254.83339326922
2022_1_30_-1.0309_13.2438,0.004044954962057,-0.497,0.301,1.6179819848228
2022_1_30_-1.0309_13.2438,5.176641885208271,-0.548,0.303,2070.6567540833084
2022_1_30_-1.0309_13.2438,48.89591105348988,-0.33,0.314,24447.95552674494
2022_1_30_-1.0309_13.2438,123.39706867766957,-0.684,0.307,37019.12060330087
2022_1_30_-1.0309_13.2438,113.2222995177347,-0.684,0.307,33966.68985532041
2022_1_30_-1.0309_13.2438,88.97329862433612,-0.684,0.307,26691.989587300835
2022_1_30_-1.0309_13.2438,84.54253883814388,-0.495,0.302,33817.01553525755
2022_1_30_-1.0309_13.2438,96.5556875822752,-0.495,0.302,38622.27503291008
2022_1_30_-1.0309_13.2438,71.82246646932253,-0.495,0.302,28728.986587729014
2022_1_30_-1.0309_13.2438,42.49189119609972,-0.517,0.302,16996.75647843989
2022_1_30_-1.0309_13.2438,20.010308033050112,-0.517,0.302,8004.123213220045
2022_1_30_-1.0309_13.2438,1.987586593925519,-0.497,0.301,795.0346375702077
2022_1_30_-1.0309_13.2438,3.273657314298926,-0.533,0.306,1309.4629257195704
2022_1_30_-1.0309_13.2438,14.762222250454151,-0.533,0.306,5904.888900181661
2022_1_30_-1.0309_13.2438,14.612513864498425,-0.374,0.322,7306.256932249213
2022_1_30_-1.0309_13.2438,14.437849955616027,-0.374,0.322,7218.924977808014
2022_1_30_-1.0309_13.2438,1.670336993166226,-0.374,0.322,835.168496583113
2022_10_30_-1.2239_13.1021,9.684639343435531,-0.649,0.306,2905.3918030306595
2022_10_30_-1.2239_13.1021,35.27675316904716,-0.126,0.3,21166.051901428298
2022_10_30_-1.2239_13.1021,7.586264923251771,-0.126,0.3,4551.758953951063
2022_10_30_-1.2239_13.1021,17.931292417945944,-0.649,0.306,5379.387725383783
2022_10_30_-1.2239_13.1021,57.49023346313552,-0.649,0.306,17247.070038940656
2022_10_30_-1.2239_13.1021,72.37936235088718,-0.649,0.306,21713.808705266154
2022_10_30_-1.2239_13.1021,69.89195347799513,-0.126,0.3,41935.17208679708
2022_10_30_-1.2239_13.1021,57.91659773081109,-0.126,0.3,34749.958638486656
2022_10_30_-1.2239_13.1021,1.595321561981433,-0.578,0.315,638.1286247925732
2022_10_30_-1.2239_13.1021,0.031589351621192,-0.38,0.305,15.794675810596
2022_10_30_-1.2239_13.1021,35.4309595876713,-0.38,0.305,17715.479793835653
2022_10_30_-1.2239_13.1021,77.42829938471161,-0.57,0.306,30971.319753884643
2022_10_30_-1.2239_13.1021,72.68089599967935,-0.57,0.306,29072.35839987174
2022_10_30_-1.2239_13.1021,90.0045834099047,-0.57,0.306,36001.83336396188
2022_10_30_-1.2239_13.1021,103.25698577524996,-0.762,0.3,30977.095732574988
2022_10_30_-1.2239_13.1021,74.70279987620412,-0.762,0.3,22410.83996286124
2022_10_30_-1.2239_13.1021,40.938660746658776,-0.344,0.306,20469.330373329387
2022_10_30_-1.2239_13.1021,0.020389124407763,-0.004,0.32,12.233474644657798
2022_10_30_-1.2239_13.1021,69.69238669338542,-0.38,0.305,34846.19334669271
2022_10_30_-1.2239_13.1021,79.23639243251269,-0.38,0.305,39618.19621625634
2022_10_30_-1.2239_13.1021,65.61992577487003,-0.57,0.306,26247.97030994801
2022_10_30_-1.2239_13.1021,70.5863632682388,-0.57,0.306,28234.54530729552
2022_10_30_-1.2239_13.1021,103.89202323494924,-0.57,0.306,41556.80929397969
2022_10_30_-1.2239_13.1021,109.63318611256828,-0.762,0.3,32889.95583377049
2022_10_30_-1.2239_13.1021,74.26714324813305,-0.762,0.3,22280.142974439917
2022_10_30_-1.2239_13.1021,61.02517659484866,-0.344,0.306,30512.58829742433
2022_10_30_-1.2239_13.1021,25.538977540632143,-0.344,0.306,12769.488770316071
2022_10_30_-1.2239_13.1021,67.74810500218912,-0.668,0.32,20324.431500656738
2022_10_30_-1.2239_13.1021,127.92961390540243,-0.713,0.301,38378.88417162073
2022_10_30_-1.2239_13.1021,78.56087077544899,-0.713,0.301,23568.261232634697
2022_10_30_-1.2239_13.1021,59.25454183583933,-0.387,0.308,29627.270917919668
2022_10_30_-1.2239_13.1021,63.903936249183,-0.387,0.308,31951.968124591498
2022_10_30_-1.2239_13.1021,78.40921992659882,-0.387,0.308,39204.60996329941
2022_10_30_-1.2239_13.1021,80.38411286111452,-0.757,0.298,24115.233858334355
2022_10_30_-1.2239_13.1021,67.29205030989958,-0.757,0.298,20187.615092969874
2022_10_30_-1.2239_13.1021,65.63115257505329,-0.726,0.298,19689.345772515986
2022_10_30_-1.2239_13.1021,63.68645138033506,-0.726,0.298,19105.935414100517
2022_10_30_-1.2239_13.1021,13.51520283578046,-0.726,0.298,4054.560850734138
2022_10_30_-1.2239_13.1021,13.745499298523532,-0.668,0.32,4123.649789557059
2022_10_30_-1.2239_13.1021,148.1154076866261,-0.668,0.32,44434.62230598783
2022_10_30_-1.2239_13.1021,112.68008094680368,-0.713,0.301,33804.02428404111
2022_10_30_-1.2239_13.1021,77.11384562139021,-0.713,0.301,23134.153686417063
2022_10_30_-1.2239_13.1021,62.511279334411626,-0.387,0.308,31255.639667205814
2022_10_30_-1.2239_13.1021,70.31348815279574,-0.387,0.308,35156.744076397874
2022_10_30_-1.2239_13.1021,75.36530844789434,-0.387,0.308,37682.65422394717
2022_10_30_-1.2239_13.1021,82.53329143769626,-0.757,0.298,24759.98743130888
2022_10_30_-1.2239_13.1021,86.25498237566447,-0.757,0.298,25876.49471269934
2022_10_30_-1.2239_13.1021,78.4229325537727,-0.726,0.298,23526.87976613181
2022_10_30_-1.2239_13.1021,81.45513180104486,-0.726,0.298,24436.539540313457
2022_10_30_-1.2239_13.1021,71.073477741388,-0.726,0.298,21322.0433224164
2022_10_30_-1.2239_13.1021,4.483974107798846,-0.336,0.295,2241.9870538994232
2022_10_30_-1.2239_13.1021,95.76731585845914,-0.668,0.32,28730.19475753774
2022_10_30_-1.2239_13.1021,187.00751540430187,-0.668,0.32,56102.25462129056
2022_10_30_-1.2239_13.1021,134.65640105297922,-0.713,0.301,40396.92031589377
2022_10_30_-1.2239_13.1021,96.7315533554334,-0.713,0.301,29019.46600663002
2022_10_30_-1.2239_13.1021,90.32689094317324,-0.387,0.308,45163.44547158662
2022_10_30_-1.2239_13.1021,89.09782853500698,-0.387,0.308,44548.91426750349
2022_10_30_-1.2239_13.1021,92.64058912807596,-0.387,0.308,46320.29456403798
2022_10_30_-1.2239_13.1021,93.1128443913996,-0.757,0.298,27933.853317419882
2022_10_30_-1.2239_13.1021,103.79204158094056,-0.757,0.298,31137.61247428217
2022_10_30_-1.2239_13.1021,82.04669817358996,-0.726,0.298,24614.00945207699
2022_10_30_-1.2239_13.1021,96.96224358264146,-0.726,0.298,29088.673074792438
2022_10_30_-1.2239_13.1021,96.8362090644947,-0.726,0.298,29050.86271934841
2022_10_30_-1.2239_13.1021,55.89162103708547,-0.336,0.295,27945.810518542734
2022_10_30_-1.2239_13.1021,0.299043803614146,-0.336,0.295,149.521901807073
2022_10_30_-1.2239_13.1021,2.318779180192605,-0.416,0.297,927.511672077042
2022_10_30_-1.2239_13.1021,157.32151624600655,-0.416,0.297,62928.60649840262
2022_10_30_-1.2239_13.1021,178.4016112960217,-0.416,0.297,71360.64451840869
2022_10_30_-1.2239_13.1021,129.5831696469051,-0.24,0.296,64791.584823452555
2022_10_30_-1.2239_13.1021,127.79585129082406,-0.24,0.296,63897.92564541203
2022_10_30_-1.2239_13.1021,122.31746623070876,-0.198,0.303,73390.47973842526
2022_10_30_-1.2239_13.1021,105.76817325285349,-0.198,0.303,63460.90395171209
2022_10_30_-1.2239_13.1021,110.77144034839772,-0.198,0.303,66462.86420903863
2022_10_30_-1.2239_13.1021,95.78925326252153,-0.342,0.295,47894.62663126076
2022_10_30_-1.2239_13.1021,95.24674478266122,-0.342,0.295,47623.37239133061
2022_10_30_-1.2239_13.1021,108.0916965542044,-0.441,0.295,43236.67862168176
2022_10_30_-1.2239_13.1021,117.61040458528892,-0.441,0.295,47044.16183411557
2022_10_30_-1.2239_13.1021,91.05705837971357,-0.441,0.295,36422.823351885425
2022_10_30_-1.2239_13.1021,79.87152051687313,-0.774,0.311,23961.45615506194
2022_10_30_-1.2239_13.1021,29.720898071159777,-0.774,0.311,8916.269421347934
2022_10_30_-1.2239_13.1021,17.065761998308922,-0.416,0.297,6826.304799323569
2022_10_30_-1.2239_13.1021,114.48034667694056,-0.416,0.297,45792.13867077622
2022_10_30_-1.2239_13.1021,132.9606047154558,-0.416,0.297,53184.24188618232
2022_10_30_-1.2239_13.1021,99.41180991517696,-0.24,0.296,49705.90495758848
2022_10_30_-1.2239_13.1021,131.87318411977037,-0.24,0.296,65936.59205988518
2022_10_30_-1.2239_13.1021,187.4616649299164,-0.198,0.303,112476.99895794984
2022_10_30_-1.2239_13.1021,129.5281330413521,-0.198,0.303,77716.87982481126
2022_10_30_-1.2239_13.1021,91.14291140117388,-0.198,0.303,54685.74684070433
2022_10_30_-1.2239_13.1021,82.99025016823606,-0.342,0.295,41495.12508411803
2022_10_30_-1.2239_13.1021,86.94897834591795,-0.342,0.295,43474.48917295897
2022_10_30_-1.2239_13.1021,129.4090373559749,-0.441,0.295,51763.61494238996
2022_10_30_-1.2239_13.1021,145.36444798815114,-0.441,0.295,58145.77919526046
2022_10_30_-1.2239_13.1021,118.01781077740311,-0.441,0.295,47207.12431096125
2022_10_30_-1.2239_13.1021,88.2353614097688,-0.774,0.311,26470.60842293064
2022_10_30_-1.2239_13.1021,72.60392651847316,-0.774,0.311,21781.17795554195
2022_10_30_-1.2239_13.1021,17.23753948432103,-0.774,0.311,5171.261845296309
2022_10_30_-1.2239_13.1021,29.84784886898131,-0.416,0.297,11939.139547592524
2022_10_30_-1.2239_13.1021,79.85861575020132,-0.416,0.297,31943.44630008053
2022_10_30_-1.2239_13.1021,85.03751829435026,-0.416,0.297,34015.00731774011
2022_10_30_-1.2239_13.1021,80.80408183330448,-0.24,0.296,40402.04091665224
2022_10_30_-1.2239_13.1021,105.55660635148396,-0.24,0.296,52778.30317574198
2022_10_30_-1.2239_13.1021,157.13284967927424,-0.198,0.303,94279.70980756455
2022_10_30_-1.2239_13.1021,134.26537892140576,-0.198,0.303,80559.22735284346
2022_10_30_-1.2239_13.1021,94.33476997712128,-0.198,0.303,56600.86198627277
2022_10_30_-1.2239_13.1021,66.54006255613903,-0.342,0.295,33270.03127806952
2022_10_30_-1.2239_13.1021,76.29691524530914,-0.342,0.295,38148.45762265457
2022_10_30_-1.2239_13.1021,88.06857806675809,-0.441,0.295,35227.43122670324
2022_10_30_-1.2239_13.1021,95.73401259106922,-0.441,0.295,38293.60503642769
2022_10_30_-1.2239_13.1021,95.75162758483135,-0.441,0.295,38300.65103393254
2022_10_30_-1.2239_13.1021,96.80006014888228,-0.774,0.311,29040.018044664685
2022_10_30_-1.2239_13.1021,86.30357996043851,-0.774,0.311,25891.073988131553
2022_10_30_-1.2239_13.1021,73.08683644494293,-0.774,0.311,21926.05093348288
2022_10_30_-1.2239_13.1021,10.220682542877412,-0.737,0.299,3066.2047628632236
2022_10_30_-1.2239_13.1021,30.331436218991488,-0.228,0.295,15165.718109495743
2022_10_30_-1.2239_13.1021,66.73646145714746,-0.228,0.295,33368.230728573726
2022_10_30_-1.2239_13.1021,63.36859949749146,-0.228,0.295,31684.29974874573
2022_10_30_-1.2239_13.1021,61.53757852647298,-0.32,0.313,30768.78926323649
2022_10_30_-1.2239_13.1021,79.98361391186009,-0.32,0.313,39991.80695593004
2022_10_30_-1.2239_13.1021,129.99353681100013,-0.671,0.309,38998.06104330004
2022_10_30_-1.2239_13.1021,179.5720451704228,-0.671,0.309,53871.61355112684
2022_10_30_-1.2239_13.1021,117.20126453574046,-0.671,0.309,35160.37936072214
2022_10_30_-1.2239_13.1021,79.75042706606138,-0.488,0.293,31900.17082642455
2022_10_30_-1.2239_13.1021,86.8497706560869,-0.488,0.293,34739.908262434765
2022_10_30_-1.2239_13.1021,107.4997763141765,-0.31,0.315,53749.88815708825
2022_10_30_-1.2239_13.1021,144.372911439434,-0.31,0.315,72186.455719717
2022_10_30_-1.2239_13.1021,134.48551144577954,-0.31,0.315,67242.75572288976
2022_10_30_-1.2239_13.1021,57.10450729879294,-0.308,0.294,28552.25364939647
2022_10_30_-1.2239_13.1021,106.389873799518,-0.308,0.294,53194.936899759
2022_10_30_-1.2239_13.1021,87.81591326459375,-0.308,0.294,43907.956632296875
2022_10_30_-1.2239_13.1021,67.12243756399094,-0.39,0.337,33561.21878199547
2022_10_30_-1.2239_13.1021,3.072887107879921,-0.39,0.337,1536.4435539399606
2022_10_30_-1.2239_13.1021,24.542088197068143,-0.228,0.295,12271.044098534072
2022_10_30_-1.2239_13.1021,50.247674912023385,-0.228,0.295,25123.837456011694
2022_10_30_-1.2239_13.1021,62.38011568170583,-0.228,0.295,31190.057840852915
2022_10_30_-1.2239_13.1021,76.18209605491236,-0.32,0.313,38091.048027456185
2022_10_30_-1.2239_13.1021,86.4231293879168,-0.32,0.313,43211.564693958404
2022_10_30_-1.2239_13.1021,110.63830401224364,-0.671,0.309,33191.49120367309
2022_10_30_-1.2239_13.1021,149.12024630282357,-0.671,0.309,44736.073890847074
2022_10_30_-1.2239_13.1021,103.3808989319736,-0.671,0.309,31014.269679592082
2022_10_30_-1.2239_13.1021,91.24549556543944,-0.488,0.293,36498.19822617577
2022_10_30_-1.2239_13.1021,104.56731954248148,-0.488,0.293,41826.9278169926
2022_10_30_-1.2239_13.1021,138.29457363588227,-0.31,0.315,69147.28681794113
2022_10_30_-1.2239_13.1021,183.7678939654988,-0.31,0.315,91883.9469827494
2022_10_30_-1.2239_13.1021,107.5630543343276,-0.31,0.315,53781.527167163804
2022_10_30_-1.2239_13.1021,81.64202385956278,-0.308,0.294,40821.011929781394
2022_10_30_-1.2239_13.1021,105.68185589179768,-0.308,0.294,52840.92794589884
2022_10_30_-1.2239_13.1021,106.04604970870356,-0.308,0.294,53023.02485435178
2022_10_30_-1.2239_13.1021,90.77365061845738,-0.39,0.337,45386.82530922869
2022_10_30_-1.2239_13.1021,56.498027795167246,-0.39,0.337,28249.013897583623
2022_10_30_-1.2239_13.1021,19.84749996327832,0.073,0.314,13893.249974294824
2022_10_30_-1.2239_13.1021,59.65498275322885,0.073,0.314,41758.4879272602
2022_10_30_-1.2239_13.1021,72.39489794485472,0.073,0.314,50676.4285613983
2022_10_30_-1.2239_13.1021,86.16115139492291,0.23,0.294,68928.92111593833
2022_10_30_-1.2239_13.1021,107.03866403371757,0.23,0.294,85630.93122697405
2022_10_30_-1.2239_13.1021,93.8084573320388,-0.571,0.328,37523.38293281552
2022_10_30_-1.2239_13.1021,91.23167168124832,-0.571,0.328,36492.66867249933
2022_10_30_-1.2239_13.1021,87.19789040951164,-0.571,0.328,34879.156163804655
2022_10_30_-1.2239_13.1021,123.84271344908788,-0.627,0.317,37152.81403472636
2022_10_30_-1.2239_13.1021,158.70480778919935,-0.627,0.317,47611.44233675981
2022_10_30_-1.2239_13.1021,116.14622130483032,-0.327,0.301,58073.11065241516
2022_10_30_-1.2239_13.1021,137.9120447985256,-0.327,0.301,68956.0223992628
2022_10_30_-1.2239_13.1021,133.29505275326986,-0.327,0.301,66647.52637663492
2022_10_30_-1.2239_13.1021,99.68021331582216,-0.182,0.316,59808.127989493296
2022_10_30_-1.2239_13.1021,108.541623851811,-0.182,0.316,65124.9743110866
2022_10_30_-1.2239_13.1021,128.99551632149266,-0.182,0.316,77397.3097928956
2022_10_30_-1.2239_13.1021,106.6248042631188,-0.523,0.311,42649.92170524752
2022_10_30_-1.2239_13.1021,91.38243185254004,-0.523,0.311,36552.97274101601
2022_10_30_-1.2239_13.1021,46.86652816927878,0.057,0.305,32806.56971849515
2022_10_30_-1.2239_13.1021,10.531679604692982,0.073,0.314,7372.175723285088
2022_10_30_-1.2239_13.1021,79.40311230345692,0.073,0.314,55582.17861241985
2022_10_30_-1.2239_13.1021,58.84026547545241,0.073,0.314,41188.185832816685
2022_10_30_-1.2239_13.1021,70.39187961249607,0.23,0.294,56313.503689996855
2022_10_30_-1.2239_13.1021,108.4434078915693,0.23,0.294,86754.72631325544
2022_10_30_-1.2239_13.1021,94.45182378364748,-0.571,0.328,37780.729513458995
